Collection_Code,Formula,Prototype,composition,composition_oxid,max_ionic_char,avg_ionic_char,min_Number,max_Number,range_Number,mean_Number,avg_dev_Number,mode_Number,min_MendeleevNumber,max_MendeleevNumber,range_MendeleevNumber,mean_MendeleevNumber,avg_dev_MendeleevNumber,mode_MendeleevNumber,min_AtomicWeight,max_AtomicWeight,range_AtomicWeight,mean_AtomicWeight,avg_dev_AtomicWeight,mode_AtomicWeight,min_MeltingT,max_MeltingT,range_MeltingT,mean_MeltingT,avg_dev_MeltingT,mode_MeltingT,min_Column,max_Column,range_Column,mean_Column,avg_dev_Column,mode_Column,min_Row,max_Row,range_Row,mean_Row,avg_dev_Row,mode_Row,min_CovalentRadius,max_CovalentRadius,range_CovalentRadius,mean_CovalentRadius,avg_dev_CovalentRadius,mode_CovalentRadius,min_Electronegativity,max_Electronegativity,range_Electronegativity,mean_Electronegativity,avg_dev_Electronegativity,mode_Electronegativity,min_NsValence,max_NsValence,range_NsValence,mean_NsValence,avg_dev_NsValence,mode_NsValence,min_NpValence,max_NpValence,range_NpValence,mean_NpValence,avg_dev_NpValence,mode_NpValence,min_NdValence,max_NdValence,range_NdValence,mean_NdValence,avg_dev_NdValence,mode_NdValence,min_NfValence,max_NfValence,range_NfValence,mean_NfValence,avg_dev_NfValence,mode_NfValence,min_NValence,max_NValence,range_NValence,mean_NValence,avg_dev_NValence,mode_NValence,min_NsUnfilled,max_NsUnfilled,range_NsUnfilled,mean_NsUnfilled,avg_dev_NsUnfilled,mode_NsUnfilled,min_NpUnfilled,max_NpUnfilled,range_NpUnfilled,mean_NpUnfilled,avg_dev_NpUnfilled,mode_NpUnfilled,min_NdUnfilled,max_NdUnfilled,range_NdUnfilled,mean_NdUnfilled,avg_dev_NdUnfilled,mode_NdUnfilled,min_NfUnfilled,max_NfUnfilled,range_NfUnfilled,mean_NfUnfilled,avg_dev_NfUnfilled,mode_NfUnfilled,min_NUnfilled,max_NUnfilled,range_NUnfilled,mean_NUnfilled,avg_dev_NUnfilled,mode_NUnfilled,min_GSvolume_pa,max_GSvolume_pa,range_GSvolume_pa,mean_GSvolume_pa,avg_dev_GSvolume_pa,mode_GSvolume_pa,min_GSbandgap,max_GSbandgap,range_GSbandgap,mean_GSbandgap,avg_dev_GSbandgap,mode_GSbandgap,min_GSmagmom,max_GSmagmom,range_GSmagmom,mean_GSmagmom,avg_dev_GSmagmom,mode_GSmagmom,avg_anion_electron_affinity,band_center,chg_dispro,e1_symbol,e1_avg_oxi,e2_symbol,e2_avg_oxi,e1_composition,e1_Number,e1_MendeleevNumber,e1_AtomicWeight,e1_MeltingT,e1_Column,e1_Row,e1_CovalentRadius,e1_Electronegativity,e1_NsValence,e1_NpValence,e1_NdValence,e1_NfValence,e1_NValence,e1_NsUnfilled,e1_NpUnfilled,e1_NdUnfilled,e1_NfUnfilled,e1_NUnfilled,e1_GSvolume_pa,e1_GSbandgap,e1_GSmagmom,e2_composition,e2_Number,e2_MendeleevNumber,e2_AtomicWeight,e2_MeltingT,e2_Column,e2_Row,e2_CovalentRadius,e2_Electronegativity,e2_NsValence,e2_NpValence,e2_NdValence,e2_NfValence,e2_NValence,e2_NsUnfilled,e2_NpUnfilled,e2_NdUnfilled,e2_NfUnfilled,e2_NUnfilled,e2_GSvolume_pa,e2_GSbandgap,e2_GSmagmom
42294,CdI2,CdI2(hR24),Cd1 I2,Cd2+1 I-2,0.20960700880260708,0.046579335289468234,48.0,53.0,5.0,51.333333333333336,2.2222222222222214,53.0,70.0,96.0,26.0,87.33333333333333,11.555555555555557,96.0,112.411,126.90447,14.493470000000002,122.07331333333333,6.441542222222225,126.90447,386.85,594.22,207.37,455.97333333333336,92.16444444444444,386.85,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,5.0,5.0,0.0,5.0,0.0,5.0,139.0,144.0,5.0,140.66666666666666,2.222222222222219,139.0,1.69,2.66,0.9700000000000002,2.3366666666666664,0.4311111111111113,2.66,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.3333333333333335,2.222222222222222,5.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,5.0,15.333333333333334,2.222222222222222,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,19.495,43.015,23.52,35.175000000000004,10.453333333333331,43.015,0.0,1.062,1.062,0.7080000000000001,0.472,1.062,0.0,0.0,0.0,0.0,0.0,0.0,-295200.0,5.898870010304882,False,Cd,2.0,I,-1.0,Cd1,48.0,70.0,112.411,594.22,12.0,5.0,144.0,1.69,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,19.495,0.0,0.0,I1,53.0,96.0,126.90447,386.85,17.0,5.0,139.0,2.66,2.0,5.0,10.0,0.0,17.0,0.0,1.0,0.0,0.0,1.0,43.015,1.062,0.0
103029,LaCu2,SmNiSb,La1 Cu2,La0+1 Cu0+2,0.14785621103378854,0.03285693578528634,29.0,57.0,28.0,38.333333333333336,12.444444444444445,29.0,13.0,64.0,51.0,47.0,22.666666666666668,64.0,63.546,138.90547,75.35947000000002,88.66582333333334,33.493097777777784,63.546,1193.0,1357.77,164.76999999999998,1302.8466666666666,73.23111111111113,1357.77,3.0,11.0,8.0,8.333333333333334,3.5555555555555554,11.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,132.0,207.0,75.0,157.0,33.333333333333336,132.0,1.1,1.9,0.7999999999999998,1.6333333333333335,0.3555555555555554,1.9,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,8.0,8.333333333333334,3.5555555555555554,11.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.6666666666666665,3.555555555555556,1.0,11.07,36.8975,25.8275,19.679166666666667,11.47888888888889,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.933981071860241,False,La,0.0,Cu,0.0,La1,57.0,13.0,138.90547,1193.0,3.0,6.0,207.0,1.1,2.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,9.0,36.8975,0.0,0.0,Cu1,29.0,64.0,63.546,1357.77,11.0,4.0,132.0,1.9,1.0,0.0,10.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,11.07,0.0,0.0
105458,YNi2,Laves(cub)#MgCu2,Y1 Ni2,Y0+1 Ni0+2,0.11221439415563139,0.024936532034584753,28.0,39.0,11.0,31.666666666666668,4.888888888888889,28.0,12.0,61.0,49.0,44.666666666666664,21.777777777777782,61.0,58.6934,88.90585,30.212450000000004,68.76421666666666,13.427755555555555,58.6934,1728.0,1799.0,71.0,1751.6666666666667,31.555555555555582,1728.0,3.0,10.0,7.0,7.666666666666667,3.1111111111111107,10.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,124.0,190.0,66.0,146.0,29.333333333333332,124.0,1.22,1.91,0.69,1.68,0.30666666666666664,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.666666666666667,3.1111111111111107,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,7.0,7.666666666666667,3.1111111111111107,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.333333333333333,3.1111111111111107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.333333333333333,3.1111111111111107,2.0,10.32,32.365,22.045,17.668333333333333,9.797777777777778,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.39692980000000005,0.26461986666666665,0.5953947,,3.9828459589918497,False,Y,0.0,Ni,0.0,Y1,39.0,12.0,88.90585,1799.0,3.0,5.0,190.0,1.22,2.0,0.0,1.0,0.0,3.0,0.0,0.0,9.0,0.0,9.0,32.365,0.0,0.0,Ni1,28.0,61.0,58.6934,1728.0,10.0,4.0,124.0,1.91,2.0,0.0,8.0,0.0,10.0,0.0,0.0,2.0,0.0,2.0,10.32,0.0,0.5953947
645233,NbPt2,MoPt2,Nb1 Pt2,Nb4+1 Pt2-2,0.10916851536569105,0.024259670081264676,41.0,78.0,37.0,65.66666666666667,16.444444444444443,78.0,47.0,63.0,16.0,57.666666666666664,7.111111111111112,63.0,92.90638,195.084,102.17762,161.02479333333335,45.41227555555556,195.084,2041.4,2750.0,708.5999999999999,2277.6,314.9333333333332,2041.4,5.0,10.0,5.0,8.333333333333334,2.222222222222222,10.0,5.0,6.0,1.0,5.666666666666667,0.44444444444444436,6.0,136.0,164.0,28.0,145.33333333333334,12.444444444444448,136.0,1.6,2.28,0.6799999999999997,2.0533333333333332,0.3022222222222221,2.28,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,7.333333333333333,2.2222222222222223,9.0,0.0,14.0,14.0,9.333333333333334,6.222222222222221,14.0,5.0,24.0,19.0,17.666666666666668,8.444444444444445,24.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.6666666666666665,2.222222222222222,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.6666666666666665,2.222222222222222,2.0,15.02,18.18,3.16,16.073333333333334,1.4044444444444448,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-410600.0,4.915984297765622,False,Nb,4.0,Pt,-2.0,Nb1,41.0,47.0,92.90638,2750.0,5.0,5.0,164.0,1.6,1.0,0.0,4.0,0.0,5.0,1.0,0.0,6.0,0.0,7.0,18.18,0.0,0.0,Pt1,78.0,63.0,195.084,2041.4,10.0,6.0,136.0,2.28,1.0,0.0,9.0,14.0,24.0,1.0,0.0,1.0,0.0,2.0,15.02,0.0,0.0
652997,TbZn2,CeCu2,Tb1 Zn2,Tb0+1 Zn0+2,0.07283617218824678,0.01618581604183262,30.0,65.0,35.0,41.666666666666664,15.555555555555555,30.0,29.0,69.0,40.0,55.666666666666664,17.77777777777778,69.0,65.38,158.92535,93.54535000000001,96.56178333333332,41.57571111111111,65.38,692.68,1629.0,936.32,1004.7866666666665,416.14222222222224,692.68,3.0,12.0,9.0,9.0,4.0,12.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,122.0,194.0,72.0,146.0,32.0,122.0,1.21,1.65,0.43999999999999995,1.5033333333333332,0.19555555555555557,1.65,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,9.0,9.0,3.0,4.0,0.0,11.0,12.0,1.0,11.666666666666666,0.44444444444444464,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,13.96,31.7366666667,17.7766666667,19.88555555556667,7.900740740755555,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.129453077440318,False,Tb,0.0,Zn,0.0,Tb1,65.0,29.0,158.92535,1629.0,3.0,6.0,194.0,1.21,2.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,5.0,5.0,31.7366666667,0.0,0.0,Zn1,30.0,69.0,65.38,692.68,12.0,4.0,122.0,1.65,2.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,13.96,0.0,0.0
101158,HoC2,CaC2-I(I4/mmm),Ho1 C2,Ho0+1 C0+2,0.3531235752378701,0.07847190560841556,6.0,67.0,61.0,26.333333333333332,27.111111111111114,6.0,33.0,77.0,44.0,62.333333333333336,19.555555555555554,77.0,12.0107,164.93032,152.91962,62.98390666666666,67.96427555555556,12.0107,1747.0,3823.0,2076.0,3131.0,922.6666666666666,3823.0,3.0,14.0,11.0,10.333333333333334,4.888888888888888,14.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,76.0,192.0,116.0,114.66666666666667,51.555555555555564,76.0,1.23,2.55,1.3199999999999998,2.11,0.5866666666666666,2.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888889,0.0,4.0,13.0,9.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,3.0,4.0,1.0,3.6666666666666665,0.4444444444444445,4.0,5.64,30.7333333333,25.0933333333,14.004444444433332,11.152592592577776,5.64,0.0,4.496,4.496,2.9973333333333336,1.9982222222222223,4.496,0.0,0.0,0.0,0.0,0.0,0.0,,5.131570907670551,False,Ho,0.0,C,0.0,Ho1,67.0,33.0,164.93032,1747.0,3.0,6.0,192.0,1.23,2.0,0.0,0.0,11.0,13.0,0.0,0.0,0.0,3.0,3.0,30.7333333333,0.0,0.0,C1,6.0,77.0,12.0107,3823.0,14.0,2.0,76.0,2.55,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,5.64,4.496,0.0
649409,PrTe2,PrOI,Pr1 Te2,Pr4+1 Te2-2,0.20960700880260708,0.046579335289468234,52.0,59.0,7.0,54.333333333333336,3.111111111111112,52.0,17.0,90.0,73.0,65.66666666666667,32.44444444444444,90.0,127.6,140.90765,13.307649999999995,132.03588333333332,5.914511111111106,127.6,722.66,1204.0,481.34000000000003,883.1066666666666,213.92888888888888,722.66,3.0,16.0,13.0,11.666666666666666,5.777777777777779,16.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,138.0,203.0,65.0,159.66666666666666,28.888888888888886,138.0,1.13,2.1,0.9700000000000002,1.7766666666666666,0.4311111111111112,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,5.0,16.0,11.0,12.333333333333334,4.888888888888888,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888889,0.0,2.0,11.0,9.0,5.0,4.0,2.0,34.7633333333,35.675,0.9116666667000004,35.067222222199995,0.4051851851999994,34.7633333333,0.0,0.464,0.464,0.30933333333333335,0.20622222222222222,0.464,0.0,0.0,0.0,0.0,0.0,0.0,-380400.0,4.483927906347188,False,Pr,4.0,Te,-2.0,Pr1,59.0,17.0,140.90765,1204.0,3.0,6.0,203.0,1.13,2.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,11.0,11.0,35.675,0.0,0.0,Te1,52.0,90.0,127.6,722.66,16.0,5.0,138.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,34.7633333333,0.464,0.0
25569,BeO2,Zn(OH)2,Be1 O2,Be0+1 O0+2,0.5828147870350187,0.12951439711889304,4.0,8.0,4.0,6.666666666666667,1.7777777777777777,8.0,67.0,87.0,20.0,80.33333333333333,8.888888888888891,87.0,9.012182,15.9994,6.987218,13.670327333333333,3.1054302222222225,15.9994,54.8,1560.0,1505.2,556.5333333333333,668.9777777777778,54.8,2.0,16.0,14.0,11.333333333333334,6.222222222222221,16.0,2.0,2.0,0.0,2.0,0.0,2.0,66.0,96.0,30.0,76.0,13.333333333333334,66.0,1.57,3.44,1.8699999999999999,2.8166666666666664,0.831111111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.666666666666667,1.7777777777777777,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,7.89,9.105,1.2150000000000007,8.700000000000001,0.54,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.423255459329663,False,Be,0.0,O,0.0,Be1,4.0,67.0,9.012182,1560.0,2.0,2.0,96.0,1.57,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.89,0.0,0.0,O1,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0
621979,CeRu2,Laves(cub)#MgCu2,Ce1 Ru2,Ce0+1 Ru0+2,0.2529326968628044,0.05620726596951209,44.0,58.0,14.0,48.666666666666664,6.222222222222221,44.0,15.0,56.0,41.0,42.333333333333336,18.22222222222222,56.0,101.07,140.116,39.04600000000002,114.08533333333332,17.353777777777783,101.07,1071.0,2607.0,1536.0,2095.0,682.6666666666666,2607.0,3.0,8.0,5.0,6.333333333333333,2.2222222222222223,8.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,146.0,204.0,58.0,165.33333333333334,25.777777777777782,146.0,1.12,2.2,1.08,1.84,0.48000000000000004,2.2,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.0,2.6666666666666665,7.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,4.0,8.0,4.0,6.666666666666667,1.7777777777777777,8.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.0,2.6666666666666665,3.0,0.0,13.0,13.0,4.333333333333333,5.777777777777779,0.0,4.0,22.0,18.0,10.0,8.0,4.0,13.51,37.24,23.730000000000004,21.42,10.546666666666669,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.7695987787304004,False,Ce,0.0,Ru,0.0,Ce1,58.0,15.0,140.116,1071.0,3.0,6.0,204.0,1.12,2.0,0.0,1.0,1.0,4.0,0.0,0.0,9.0,13.0,22.0,37.24,0.0,0.0,Ru1,44.0,56.0,101.07,2607.0,8.0,5.0,146.0,2.2,1.0,0.0,7.0,0.0,8.0,1.0,0.0,3.0,0.0,4.0,13.51,0.0,0.0
100911,NiTe2,BaSi2#EuGe2,Ni1 Te2,Ni4+1 Te2-2,0.008984396926888127,0.0019965326504195837,28.0,52.0,24.0,44.0,10.666666666666666,52.0,61.0,90.0,29.0,80.33333333333333,12.888888888888891,90.0,58.6934,127.6,68.9066,104.63113333333332,30.625155555555555,127.6,722.66,1728.0,1005.34,1057.7733333333333,446.8177777777778,722.66,10.0,16.0,6.0,14.0,2.6666666666666665,16.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,5.0,124.0,138.0,14.0,133.33333333333334,6.222222222222219,138.0,1.91,2.1,0.19000000000000017,2.0366666666666666,0.08444444444444454,2.1,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,8.0,10.0,2.0,9.333333333333334,0.8888888888888887,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,6.0,14.0,2.6666666666666665,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,10.32,34.7633333333,24.443333333299996,26.61555555553333,10.86370370368889,34.7633333333,0.0,0.464,0.464,0.30933333333333335,0.20622222222222222,0.464,0.0,0.5953947,0.5953947,0.19846490000000003,0.26461986666666665,0.0,-380400.0,5.100189316558742,False,Ni,4.0,Te,-2.0,Ni1,28.0,61.0,58.6934,1728.0,10.0,4.0,124.0,1.91,2.0,0.0,8.0,0.0,10.0,0.0,0.0,2.0,0.0,2.0,10.32,0.0,0.5953947,Te1,52.0,90.0,127.6,722.66,16.0,5.0,138.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,34.7633333333,0.464,0.0
56008,OsO2,Rutile#TiO2,Os1 O2,Os4+1 O2-2,0.31914097090807514,0.07092021575735002,8.0,76.0,68.0,30.666666666666668,30.222222222222218,8.0,57.0,87.0,30.0,77.0,13.333333333333334,87.0,15.9994,190.23,174.23059999999998,74.07626666666665,77.43582222222221,15.9994,54.8,3306.0,3251.2,1138.5333333333333,1444.9777777777779,54.8,8.0,16.0,8.0,13.333333333333334,3.5555555555555554,16.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,66.0,144.0,78.0,92.0,34.666666666666664,66.0,2.2,3.44,1.2399999999999998,3.026666666666667,0.551111111111111,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,6.0,22.0,16.0,11.333333333333334,7.111111111111112,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,9.105,14.09,4.984999999999999,10.766666666666666,2.215555555555555,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-282000.0,6.5323155102132,False,Os,4.0,O,-2.0,Os1,76.0,57.0,190.23,3306.0,8.0,6.0,144.0,2.2,2.0,0.0,6.0,14.0,22.0,0.0,0.0,4.0,0.0,4.0,14.09,0.0,0.0,O1,8.0,87.0,15.9994,54.8,16.0,2.0,66.0,3.44,2.0,4.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,9.105,0.0,0.0
634145,Zr2Fe,CuAl2,Zr2 Fe1,Zr0+2 Fe0+1,0.06058693718652419,0.013463763819227597,26.0,40.0,14.0,35.333333333333336,6.222222222222221,40.0,44.0,55.0,11.0,47.666666666666664,4.888888888888888,44.0,55.845,91.224,35.379000000000005,79.431,15.724000000000004,91.224,1811.0,2128.0,317.0,2022.3333333333333,140.8888888888889,2128.0,4.0,8.0,4.0,5.333333333333333,1.7777777777777777,4.0,4.0,5.0,1.0,4.666666666666667,0.44444444444444436,5.0,132.0,175.0,43.0,160.66666666666666,19.111111111111114,175.0,1.33,1.83,0.5,1.4966666666666668,0.22222222222222224,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.3333333333333335,1.777777777777778,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.333333333333333,1.7777777777777777,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.666666666666667,1.7777777777777777,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.666666666666667,1.7777777777777777,8.0,10.73,23.195,12.465,19.040000000000003,5.539999999999999,23.195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7035542666666667,0.9380723555555557,0.0,,3.6904518599891754,False,Fe,0.0,Zr,0.0,Fe1,26.0,55.0,55.845,1811.0,8.0,4.0,132.0,1.83,2.0,0.0,6.0,0.0,8.0,0.0,0.0,4.0,0.0,4.0,10.73,0.0,2.1106628,Zr1,40.0,44.0,91.224,2128.0,4.0,5.0,175.0,1.33,2.0,0.0,2.0,0.0,4.0,0.0,0.0,8.0,0.0,8.0,23.195,0.0,0.0
57470,Sb2Pt,Pyrite#FeS2(cP12),Sb2 Pt1,Sb5+1 Sb3-1 Pt2-1,0.013137933926398615,0.0014597704362665127,51.0,78.0,27.0,60.0,12.0,51.0,63.0,85.0,22.0,77.66666666666667,9.777777777777777,85.0,121.76,195.084,73.324,146.20133333333334,32.58844444444444,121.76,903.78,2041.4,1137.6200000000001,1282.9866666666667,505.60888888888894,903.78,10.0,15.0,5.0,13.333333333333334,2.222222222222222,15.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,136.0,139.0,3.0,138.0,1.3333333333333333,139.0,2.05,2.28,0.22999999999999998,2.1266666666666665,0.10222222222222221,2.05,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,2.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,9.0,10.0,1.0,9.666666666666666,0.44444444444444464,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,15.0,24.0,9.0,18.0,4.0,15.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.6666666666666665,0.4444444444444445,3.0,15.02,31.56,16.54,26.046666666666667,7.35111111111111,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-360100.0,5.084685681364887,True,Pt,-2.0,Sb,1.0,Pt1,78.0,63.0,195.084,2041.4,10.0,6.0,136.0,2.28,1.0,0.0,9.0,14.0,24.0,1.0,0.0,1.0,0.0,2.0,15.02,0.0,0.0,Sb1,51.0,85.0,121.76,903.78,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,31.56,0.0,0.0
