CollectionCode	HMS	StructuredFormula	StructureType	Title	Reference	FormulaUnitsPerCell	Temperature	PublicationYear	Quality	
684193	P a -3	Ir O2	Pyrite#FeS2(cP12)	IrF$_8$ molecular crystal under high pressure	Journal of the American Chemical Society (2019) 141, (13) p. 5409-5414	4	293.00	2019	-1	
684194	P n n m	Ir O2		IrF$_8$ molecular crystal under high pressure	Journal of the American Chemical Society (2019) 141, (13) p. 5409-5414	2	293.00	2019	-1	
684289	C m c 21	Se N2		High-pressure bonding mechanism of selenium nitrides	Inorganic Chemistry (2019) 58, (4) p. 2397-2402	4	293.00	2019	-1	
684317	P n n m	S N2		High pressure investigation of the \(S-N_2\) system up to the megabar range: synthesis and characterization of the \(SN_2\) solid	Inorganic Chemistry (2019) 58, (14) p. 9195-9204	2	293.00	2019	-1	
684336	P n m a	Ca2 Cu	Ca2Cu	Cation clustering in intermetallics. The modular bonding schemes of CaCu and Ca\(_2\)Cu	Inorganic Chemistry (2019) 58, (15) p. 10313-10322	4	293.00	2019	-1	
684344	F m -3 m	Na2 S	Fluorite#CaF2	Insight into the discharge products and mechanism of room-temperature sodium-sulfur batteries. A first-principles study	Journal of Physical Chemistry C (2019) 123, (7) p. 3988-3995	4	293.00	2019	-1	
684348	I 4/m m m	Y Xe2	CaC2-I(I4/mmm)	Unexpected Xe cations and superconductivity in Y-Xe intermediate compounds under pressure	Journal of Physical Chemistry C (2019) 123, (14) p. 9323-9330	2	293.00	2019	-1	
684439	P b c n	Mo2 C	Fe2N-zeta	Uncovering the surface and phase effect of molybdenum carbides on hydrogen evolution. A first-principles study	Journal of Physical Chemistry C (2019) 123, (36) p. 21878-21887	4	293.00	2019	-1	
684448	F m -3 m	Ni H2	Fluorite#CaF2	Nickel hydrides under high pressure	Journal of Physical Chemistry C (2019) 123, (39) p. 24243-24247	4	293.00	2019	-1	
684465	P 1 21/m 1	Mo2 P		Pressure-induced novel stable stoichiometries in molybdenum-phosphorus phase diagrams under pressure	Journal of Physical Chemistry C (2019) 123, (50) p. 30187-30197	2	293.00	2019	-1	
684466	I 4/m c m	Mo2 P	CuAl2	Pressure-induced novel stable stoichiometries in molybdenum-phosphorus phase diagrams under pressure	Journal of Physical Chemistry C (2019) 123, (50) p. 30187-30197	4	293.00	2019	-1	
684473	C m c 21	Mo P2	MoP2	Pressure-induced novel stable stoichiometries in molybdenum-phosphorus phase diagrams under pressure	Journal of Physical Chemistry C (2019) 123, (50) p. 30187-30197	4	293.00	2019	-1	
684475	F m -3 m	Dy H2	Fluorite#CaF2	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	4	293.00	2019	-1	
684476	P 6/m m m	Dy H2	SmNiSb	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	1	293.00	2019	-1	
684477	F m -3 m	Gd H2	Fluorite#CaF2	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	4	293.00	2019	-1	
684478	P 6/m m m	Gd H2	SmNiSb	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	1	293.00	2019	-1	
684480	F m -3 m	Ho H2	Fluorite#CaF2	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	4	293.00	2019	-1	
684481	P 6/m m m	Ho H2	SmNiSb	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	1	293.00	2019	-1	
684483	F m -3 m	Sm H2	Fluorite#CaF2	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	4	293.00	2019	-1	
684484	P 6/m m m	Sm H2	SmNiSb	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	1	293.00	2019	-1	
684486	F m -3 m	Tb H2	Fluorite#CaF2	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	4	293.00	2019	-1	
684487	P 6/m m m	Tb H2	SmNiSb	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	1	293.00	2019	-1	
684489	F m -3 m	Tm H2	Fluorite#CaF2	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	4	293.00	2019	-1	
684490	P 6/m m m	Tm H2	SmNiSb	First principles studies of the structural stability and lattice dynamics for rare earth hydridies REH$_x$ (RE = Sm, Gd, Tb, Dy, Ho, Tm, x = 2, 3) under pressure	Journal of Physics and Chemistry of Solids (2019) 126,  p. 196-208	1	293.00	2019	-1	
684494	I 4/m c m	Fe2 B	CuAl2	The pressure-induced chemical structures and properties trend for compressed iron-boride compounds	Journal of Physics and Chemistry of Solids (2019) 127,  p. 238-244	4	293.00	2019	-1	
684497	P n m a	Fe B2		The pressure-induced chemical structures and properties trend for compressed iron-boride compounds	Journal of Physics and Chemistry of Solids (2019) 127,  p. 238-244	4	293.00	2019	-1	
684559	P 42/m n m	Ti O2	Rutile#TiO2	Subtlety of TiO$_2$ phase stability: Reliability of the density functional theory predictions and persistence of the self-interaction error	Journal of Chemical Physics (2019) 150, (1)  Article ID 014105 (p. null-null)	2	293.00	2019	-1	
684571	P 6/m m m	Hf B2	AlB2	Synthesis of superfine high-entropy metal diboride powders	Scripta Materialia (2019) 167,  p. 110-114	1	293.00	2019	-1	
684572	P 6/m m m	Hf0.2 Zr0.2 Ta0.2 Nb0.2 Ti0.2 B2	AlB2	Synthesis of superfine high-entropy metal diboride powders	Scripta Materialia (2019) 167,  p. 110-114	1	293.00	2019	-1	
684573	P 6/m m m	Nb B2	AlB2	Synthesis of superfine high-entropy metal diboride powders	Scripta Materialia (2019) 167,  p. 110-114	1	293.00	2019	-1	
684574	P 6/m m m	Ta B2	AlB2	Synthesis of superfine high-entropy metal diboride powders	Scripta Materialia (2019) 167,  p. 110-114	1	293.00	2019	-1	
684575	P 6/m m m	Ti B2	AlB2	Synthesis of superfine high-entropy metal diboride powders	Scripta Materialia (2019) 167,  p. 110-114	1	293.00	2019	-1	
684576	P 6/m m m	Zr B2	AlB2	Synthesis of superfine high-entropy metal diboride powders	Scripta Materialia (2019) 167,  p. 110-114	1	293.00	2019	-1	
684591	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Structure change of monoclinic ZrO$_2$ baddeleyite involving softenings of bulk modulus and atom vibrations	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2019) 75, (4) p. 742-749	4	293.00	2019	-1	
684592	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Structure change of monoclinic ZrO$_2$ baddeleyite involving softenings of bulk modulus and atom vibrations	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2019) 75, (4) p. 742-749	4	293.00	2019	-1	
684593	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Structure change of monoclinic ZrO$_2$ baddeleyite involving softenings of bulk modulus and atom vibrations	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2019) 75, (4) p. 742-749	4	293.00	2019	-1	
684594	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Structure change of monoclinic ZrO$_2$ baddeleyite involving softenings of bulk modulus and atom vibrations	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2019) 75, (4) p. 742-749	4	293.00	2019	-1	
684595	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Structure change of monoclinic ZrO$_2$ baddeleyite involving softenings of bulk modulus and atom vibrations	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2019) 75, (4) p. 742-749	4	293.00	2019	-1	
684596	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Structure change of monoclinic ZrO$_2$ baddeleyite involving softenings of bulk modulus and atom vibrations	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2019) 75, (4) p. 742-749	4	293.00	2019	-1	
684597	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Structure change of monoclinic ZrO$_2$ baddeleyite involving softenings of bulk modulus and atom vibrations	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2019) 75, (4) p. 742-749	4	293.00	2019	-1	
684655	P 63/m m c	Nb Se2	NbS2(hP6)	Magnetic behavior of superconductor 2H-NbSe$_2$ intercalated with iron: First principle study	Journal of Superconductivity and Novel Magnetism (2019) 32, (4) p. 805-819	2	293.00	2019	-1	
684713	I -4 2 m	Xe C2		Ground–state structure of semiconducting and superconducting phases in xenon carbides at high pressure	Scientific Reports (2019) 9,   Article ID 2459 (p. 1-6)	6	293.00	2019	-1	
684714	P 6/m m m	Xe C2		Ground–state structure of semiconducting and superconducting phases in xenon carbides at high pressure	Scientific Reports (2019) 9,   Article ID 2459 (p. 1-6)	1	293.00	2019	-1	
684716	R -3 m H	Co Cl2	CdCl2(3R)	Pressure-induced spin transition and site-selective metallization in CoCl$_2$	Scientific Reports (2019) 9,   Article ID 5448 (p. 1-9)	3	293.00	2019	-1	
684776	I 4/m m m	U C2	CaC2-I(I4/mmm)	First principles investigation of magnetic new carbon-rich layered compounds UC$_n$ (n= 2, 6, 12)	Computational Condensed Matter (2019) 21,   Article ID e00397 (p. null-null)	2	293.00	2019	-1	
684777	P 6/m m m	U B2	AlB2	First principles investigation of magnetic new carbon-rich layered compounds UC$_n$ (n= 2, 6, 12)	Computational Condensed Matter (2019) 21,   Article ID e00397 (p. null-null)	1	293.00	2019	-1	
684815	P a -3	C O2	CO2(cP12)	An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	4	293.00	2019	-1	
684816	P 41 21 2	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	4	293.00	2019	-1	
684817	P -4 m 2	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	1	293.00	2019	-1	
684818	I -4 2 d	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	4	293.00	2019	-1	
684819	P 42/m n m	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	2	293.00	2019	-1	
684820	P 42/n m c Z	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	2	293.00	2019	-1	
684821	P 21 21 21	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	8	293.00	2019	-1	
684822	P n a 21	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	4	293.00	2019	-1	
684823	P n a 21	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	8	293.00	2019	-1	
684824	P b a m	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	8	293.00	2019	-1	
684825	P n n m	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	2	293.00	2019	-1	
684826	P b c n	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	4	293.00	2019	-1	
684827	P b c a	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	4	293.00	2019	-1	
684828	P n m a	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	4	293.00	2019	-1	
684829	C m c a	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	4	293.00	2019	-1	
684830	I b a m	C O2		An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	4	293.00	2019	-1	
684831	P 1 21/c 1	C O2	Ag2Te	An ab initio study on the transition path of carbon dioxide at high pressure: Evidence for a new intermediate P$\overline{4}$m2 phase	Computational Condensed Matter (2019) 21,   Article ID e00429 (p. null-null)	4	293.00	2019	-1	
684856	P 42/m n m	Mg18 H36		Ab initio study on destabilizing mechanism of magnesium hydride by Ti and Fe co-doping	International Journal of Hydrogen Energy (2019) 44, (16) p. 8252-8260	1	293.00	2019	-1	
684869	P n m a	Nb H2		Theoretical study of M–H (M=Ti, V, Zr or Nb) structure phase diagram at high pressures	International Journal of Hydrogen Energy (2019) 44, (26) p. 13592-13605	4	293.00	2019	-1	
684870	P 63 m c	Nb H2	LiGaGe	Theoretical study of M–H (M=Ti, V, Zr or Nb) structure phase diagram at high pressures	International Journal of Hydrogen Energy (2019) 44, (26) p. 13592-13605	2	293.00	2019	-1	
684871	F m -3 m	Nb H2	Fluorite#CaF2	Theoretical study of M–H (M=Ti, V, Zr or Nb) structure phase diagram at high pressures	International Journal of Hydrogen Energy (2019) 44, (26) p. 13592-13605	4	293.00	2019	-1	
684884	P 4/n m m S	Ti H2	Matlockite#PbClF	Theoretical study of M–H (M=Ti, V, Zr or Nb) structure phase diagram at high pressures	International Journal of Hydrogen Energy (2019) 44, (26) p. 13592-13605	2	293.00	2019	-1	
684885	I 4/m m m	Ti H2		Theoretical study of M–H (M=Ti, V, Zr or Nb) structure phase diagram at high pressures	International Journal of Hydrogen Energy (2019) 44, (26) p. 13592-13605	2	293.00	2019	-1	
684900	P n m a	V H2	Cotunnite#PbCl2	Theoretical study of M–H (M=Ti, V, Zr or Nb) structure phase diagram at high pressures	International Journal of Hydrogen Energy (2019) 44, (26) p. 13592-13605	4	293.00	2019	-1	
684901	F m -3 m	V H2	Fluorite#CaF2	Theoretical study of M–H (M=Ti, V, Zr or Nb) structure phase diagram at high pressures	International Journal of Hydrogen Energy (2019) 44, (26) p. 13592-13605	4	293.00	2019	-1	
684915	I 4/m m m	Zr H2		Theoretical study of M–H (M=Ti, V, Zr or Nb) structure phase diagram at high pressures	International Journal of Hydrogen Energy (2019) 44, (26) p. 13592-13605	2	293.00	2019	-1	
684925	P 42/m n m	Mg H2	Rutile#TiO2	Zinc substituted MgH$_2$ - a potential material for hydrogen storage applications	International Journal of Hydrogen Energy (2019) 44, (26) p. 13632-13646	2	293.00	2019	-1	
684926	P n a 21	Zn H2		Zinc substituted MgH$_2$ - a potential material for hydrogen storage applications	International Journal of Hydrogen Energy (2019) 44, (26) p. 13632-13646	4	293.00	2019	-1	
684927	P 21 21 21	Zn H2		Zinc substituted MgH$_2$ - a potential material for hydrogen storage applications	International Journal of Hydrogen Energy (2019) 44, (26) p. 13632-13646	4	293.00	2019	-1	
684928	P 41 21 2	Zn H2		Zinc substituted MgH$_2$ - a potential material for hydrogen storage applications	International Journal of Hydrogen Energy (2019) 44, (26) p. 13632-13646	4	293.00	2019	-1	
684934	P -3 m 1	Ti S2	CdI2(hP3)	Complex interaction of hydrogen with the monolayer TiS$_2$ decorated with Li and Li$_2$O clusters: an ab initio random structure searching approach	International Journal of Hydrogen Energy (2019) 44, (39) p. 21988-21998	1	293.00	2019	-1	
684938	P 42/m n m	Ti O2	Rutile#TiO2	Unusual adsorption behavior of hydrogen molecules on Zr–doped perfect and oxygen–vacancy defective rutile TiO$_2$(110) surfaces: Periodic DFT study	International Journal of Hydrogen Energy (2019) 44, (60) p. 32101-32111	2	293.00	2019	-1	
685172	I 4/m m m	Ti N2	(CsF)2Br2	Unexpected ground-state crystal structures and mechanical properties of transition metal pernitrides MN$_2$ (M= Ti, Zr, and Hf)	Journal of Alloys and Compounds (2019) 774,  p. 918-925	4	293.00	2019	-1	
685188	P a -3	Be S2	Pyrite#FeS2(cP12)	Predicted semiconducting beryllium sulfides in 3D and 2D configurations. Insights from first-principles calculations	Journal of Alloys and Compounds (2019) 781,  p. 371-377	4	293.00	2019	-1	
685218	P b c n	Mo2 C	Fe2N-zeta	Theoretical investigation of electron-phonon interaction in the orthorhombic phase of Mo$_2$C	Journal of Alloys and Compounds (2019) 788,  p. 842-851	4	293.00	2019	-1	
685237	I 41/a m d S	Ir P2		Phase diagram and bonding states of Ir-P binary compounds at high pressures	Journal of Alloys and Compounds (2019) 791,  p. 1257-1262	4	293.00	2019	-1	
685238	F m -3 m	Hf O2	Fluorite#CaF2	Structure, electronic, magnetic and optical properties of cubic Hf$_{1-x}$(TM)$_x$O$_2$ (X = 0, 0.25, TM = Mn, Fe, Co, Ni). A first principle investigation	Journal of Alloys and Compounds (2019) 791,  p. 983-993	4	293.00	2019	-1	
685239	F m -3 m	Hf0.75 Mn0.25 O2	Fluorite#CaF2	Structure, electronic, magnetic and optical properties of cubic Hf$_{1-x}$(TM)$_x$O$_2$ (X = 0, 0.25, TM = Mn, Fe, Co, Ni). A first principle investigation	Journal of Alloys and Compounds (2019) 791,  p. 983-993	4	293.00	2019	-1	
685240	F m -3 m	Hf0.75 Fe0.25 O2	Fluorite#CaF2	Structure, electronic, magnetic and optical properties of cubic Hf$_{1-x}$(TM)$_x$O$_2$ (X = 0, 0.25, TM = Mn, Fe, Co, Ni). A first principle investigation	Journal of Alloys and Compounds (2019) 791,  p. 983-993	4	293.00	2019	-1	
685241	F m -3 m	Hf0.75 Co0.25 O2	Fluorite#CaF2	Structure, electronic, magnetic and optical properties of cubic Hf$_{1-x}$(TM)$_x$O$_2$ (X = 0, 0.25, TM = Mn, Fe, Co, Ni). A first principle investigation	Journal of Alloys and Compounds (2019) 791,  p. 983-993	4	293.00	2019	-1	
685242	F m -3 m	Hf0.75 Ni0.25 O2	Fluorite#CaF2	Structure, electronic, magnetic and optical properties of cubic Hf$_{1-x}$(TM)$_x$O$_2$ (X = 0, 0.25, TM = Mn, Fe, Co, Ni). A first principle investigation	Journal of Alloys and Compounds (2019) 791,  p. 983-993	4	293.00	2019	-1	
685304	P m m a	B2 O		Computational discovery and characterization of new B$_2$O phases	Physical Chemistry Chemical Physics (2019) 21, (5) p. 2499-2506	12	293.00	2019	-1	
685305	C m m m	B2 O		Computational discovery and characterization of new B$_2$O phases	Physical Chemistry Chemical Physics (2019) 21, (5) p. 2499-2506	12	293.00	2019	-1	
685306	P -3	B2 O		Computational discovery and characterization of new B$_2$O phases	Physical Chemistry Chemical Physics (2019) 21, (5) p. 2499-2506	6	293.00	2019	-1	
685391	I 4/m m m	Sr O2		Thermodynamic stability of non-stoichiometric SrFeO$_{3−\delta}$: a hybrid DFT study	Physical Chemistry Chemical Physics (2019) 21, (7) p. 3918-3931	2	293.00	2019	-1	
685396	F m -3 m	Pu O2	Fluorite#CaF2	First-principles study of phase stability, electronic and mechanical properties of plutonium sub-oxides	Physical Chemistry Chemical Physics (2019) 21, (30) p. 16818-16829	4	293.00	2019	-1	
685397	F m -3 m	Pu O2	Fluorite#CaF2	First-principles study of phase stability, electronic and mechanical properties of plutonium sub-oxides	Physical Chemistry Chemical Physics (2019) 21, (30) p. 16818-16829	4	293.00	2019	-1	
685398	F m -3 m	Hf O2	Fluorite#CaF2	Causes of ferroelectricity in HfO$_2$-based thin films: an ab initio perspective	Physical Chemistry Chemical Physics (2019) 21, (23) p. 12150-12162	4	293.00	2019	-1	
685399	F m -3 m	Ca F2	Fluorite#CaF2	Surface reconstructions and premelting of the (100) CaF$_2$ surface	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16270-16281	4	293.00	2019	-1	
685400	P 4/m m m	Fe Si2	FeSi2	Inducing magnetism in non-magnetic α-FeSi$_2$ by distortions and/or intercalations	Physical Chemistry Chemical Physics (2019) 21, (25) p. 13835-13846	1	293.00	2019	-1	
685403	P n m a	Au F2	Cotunnite#PbCl2	Theoretical investigation of the valence states in Au via the Au–F compounds under high pressure	Physical Chemistry Chemical Physics (2019) 21, (32) p. 17621-17627	4	293.00	2019	-1	
685412	P 6/m m m	Hf B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685413	P 6/m m m	Hf B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685414	P 6/m m m	Ir B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685415	P 6/m m m	Ir B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685416	P 6/m m m	Os B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685417	P 6/m m m	Os B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685418	P 6/m m m	Re B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685419	P 6/m m m	Re B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685420	P 6/m m m	Ta B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685421	P 6/m m m	Ta B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685422	P 6/m m m	W B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685423	P 6/m m m	W B2	AlB2	Designing ultrastrong 5d transition metal diborides with excellent stability for harsh service environments	Physical Chemistry Chemical Physics (2019) 21, (29) p. 16095-16107	1	293.00	2019	-1	
685436	P 42/m n m	Ti O2	Rutile#TiO2	Structure, stability and water adsorption on ultra-thin TiO$_2$ supported on TiN	Physical Chemistry Chemical Physics (2019) 21, (45) p. 25344-25361	2	293.00	2019	-1	
685518	F m -3 m	Zr O2	Fluorite#CaF2	Structures and characteristics of atomically thin ZrO$_2$ from monolayer to bilayer and two-dimensional ZrO$_2$–MoS$_2$ heterojunction	RSC Advances (2019) 9, (57) p. 32984-32994	4	293.00	2019	-1	
685522	P a -3	C O2		Ab initio-enabled phase transition prediction of solid carbon dioxide at ultra-high temperatures	RSC Advances (2020) 10, (1) p. 236-243	4	293.00	2020	-1	
685523	C m c a	C O2		Ab initio-enabled phase transition prediction of solid carbon dioxide at ultra-high temperatures	RSC Advances (2020) 10, (1) p. 236-243	4	293.00	2020	-1	
685691	P 4/m m m	Ni2 N		Nitrided FeNi. Chemical versus magnetovolume effects from ab initio	Journal of Magnetism and Magnetic Materials (2019) 491,   Article ID 165555 (p. null-null)	1	293.00	2019	-1	
685744	F m -3 m	Ce (O0.75 N0.125 P0.125)2	Fluorite#CaF2	The mechanism of photocatalyst and the effects of co-doping CeO$_2$ on refractive index and reflectivity from DFT calculation	Computational Materials Science (2019) 158,  p. 197-208	4	293.00	2019	-1	
685745	F m -3 m	Ce (O0.75 N0.125 S0.125)2	Fluorite#CaF2	The mechanism of photocatalyst and the effects of co-doping CeO$_2$ on refractive index and reflectivity from DFT calculation	Computational Materials Science (2019) 158,  p. 197-208	4	293.00	2019	-1	
685746	F m -3 m	Ce (O0.75 C0.125 P0.125)2	Fluorite#CaF2	The mechanism of photocatalyst and the effects of co-doping CeO$_2$ on refractive index and reflectivity from DFT calculation	Computational Materials Science (2019) 158,  p. 197-208	4	293.00	2019	-1	
685747	F m -3 m	Ce (O0.75 C0.125 S0.125)2	Fluorite#CaF2	The mechanism of photocatalyst and the effects of co-doping CeO$_2$ on refractive index and reflectivity from DFT calculation	Computational Materials Science (2019) 158,  p. 197-208	4	293.00	2019	-1	
685752	F d -3 m S	U Al2	Laves(cub)#MgCu2	First-principles study of structural, elastic, electronic, vibrational and thermodynamic properties of uranium aluminides	Computational Materials Science (2019) 158,  p. 26-31	8	293.00	2019	-1	
685754	P 63/m m c	Cr N2	PtN2	The hardness mechanism and bonding properties of CrN$_2$. A first principle study	Computational Materials Science (2019) 158,  p. 282-288	2	293.00	2019	-1	
685755	P -3 m 1	Li2 B		Prediction of Li$_2$B novel phases and superconductivity under varying pressures	Computational Materials Science (2019) 158,  p. 255-259	2	293.00	2019	-1	
685756	C m c m	Li2 B		Prediction of Li$_2$B novel phases and superconductivity under varying pressures	Computational Materials Science (2019) 158,  p. 255-259	4	293.00	2019	-1	
685772	C 1 2/m 1	Y C2		Structural phase transitions and superconductivity of YC$_2$ from first-principles calculations	Computational Materials Science (2019) 159,  p. 120-126	4	293.00	2019	-1	
685773	P n m a	Y C2		Structural phase transitions and superconductivity of YC$_2$ from first-principles calculations	Computational Materials Science (2019) 159,  p. 120-126	4	293.00	2019	-1	
