CollectionCode	HMS	StructuredFormula	StructureType	Title	Reference	FormulaUnitsPerCell	Temperature	PublicationYear	Quality	
671268	I 4/m m m	Ti O2	Au2Ti	Ten-fold coordinated polymorph and metallization of TiO2 under high pressure	RSC Advances (2015) 5, (67) p. 54253-54257	2	293.00	2015	-1	
671269	P n m a	Ti O2	MnO2	Ten-fold coordinated polymorph and metallization of TiO2 under high pressure	RSC Advances (2015) 5, (67) p. 54253-54257	4	293.00	2015	-1	
671270	P -6 2 m	Ti O2		Ten-fold coordinated polymorph and metallization of TiO2 under high pressure	RSC Advances (2015) 5, (67) p. 54253-54257	3	293.00	2015	-1	
671308	P 6/m m m	Na2 Bi	CaHg2	Stable compositions and structures in the Na-Bi system	Physical Chemistry Chemical Physics (2015) 17, (10) p. 6933-6947	1	293.00	2015	-1	
671318	I 4/m c m	Na Bi2	CuAl2	Stable compositions and structures in the Na-Bi system	Physical Chemistry Chemical Physics (2015) 17, (10) p. 6933-6947	4	293.00	2015	-1	
671320	R 3 m R	Ru2 C		Gluing together metallic and covalent layers to form Ru2C under ambient conditions	Physical Chemistry Chemical Physics (2015) 17, (15) p. 9730-9736	1	293.00	2015	-1	
671321	R -3 m R	Ru2 C		Gluing together metallic and covalent layers to form Ru2C under ambient conditions	Physical Chemistry Chemical Physics (2015) 17, (15) p. 9730-9736	2	293.00	2015	-1	
671322	C 1 2/c 1	Ca O2	BaS2	Calcium peroxide from ambient to high pressures	Physical Chemistry Chemical Physics (2015) 17, (10) p. 6889-6895	4	293.00	2015	-1	
671323	I 4/m c m	Ca O2	SrS2	Calcium peroxide from ambient to high pressures	Physical Chemistry Chemical Physics (2015) 17, (10) p. 6889-6895	4	293.00	2015	-1	
671324	I 4/m m m	Ca O2		Calcium peroxide from ambient to high pressures	Physical Chemistry Chemical Physics (2015) 17, (10) p. 6889-6895	2	293.00	2015	-1	
671325	P 1 21/c 1	Ca O2		Calcium peroxide from ambient to high pressures	Physical Chemistry Chemical Physics (2015) 17, (10) p. 6889-6895	4	293.00	2015	-1	
671326	P 1 21/a 1	Ca O2		Calcium peroxide from ambient to high pressures	Physical Chemistry Chemical Physics (2015) 17, (10) p. 6889-6895	4	293.00	2015	-1	
671327	C 1 2/c 1	Ca O2	BaS2	Calcium peroxide from ambient to high pressures	Physical Chemistry Chemical Physics (2015) 17, (10) p. 6889-6895	4	293.00	2015	-1	
671329	F m -3 m	Ce O2	Fluorite#CaF2	The role of charge transfer in the oxidation state change of Ce atoms in the TM13-CeO2(111) systems (TM = Pd, Ag, Pt, Au): a DFT + U investigation	Physical Chemistry Chemical Physics (2015) 17, (20) p. 13520-13530	4	293.00	2015	-1	
671331	P -6 m 2	Mg2 C		First-principles investigation of novel polymorphs of Mg2C	Physical Chemistry Chemical Physics (2015) 17, (19) p. 12970-12977	1	293.00	2015	-1	
671332	P 42/m n m	Mg2 C	Rutile#TiO2	First-principles investigation of novel polymorphs of Mg2C	Physical Chemistry Chemical Physics (2015) 17, (19) p. 12970-12977	2	293.00	2015	-1	
671333	P 63/m m c	Mg2 C		First-principles investigation of novel polymorphs of Mg2C	Physical Chemistry Chemical Physics (2015) 17, (19) p. 12970-12977	2	293.00	2015	-1	
671406	P n -3 m Z	Ag2 O	Cuprite#Cu2O	Thermodynamic and spectroscopic properties of oxygen on silver under an oxygen atmosphere	Physical Chemistry Chemical Physics (2015) 17, (14) p. 9288-9312	2	293.00	2015	-1	
671430	P -3 1 m	Zr2 O		Novel compounds in the Zr-O system, their crystal structures and mechanical properties	Physical Chemistry Chemical Physics (2015) 17, (26) p. 17301-17310	3	293.00	2015	-1	
671433	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Novel compounds in the Zr-O system, their crystal structures and mechanical properties	Physical Chemistry Chemical Physics (2015) 17, (26) p. 17301-17310	4	293.00	2015	-1	
671434	F m -3 m	Ca F2	Fluorite#CaF2	Development and applications of the LFDFT: the non-empirical account of ligand field and the simulation of the f-d transitions by density functional theory	Physical Chemistry Chemical Physics (2015) 17, (28) p. 18547-18557	4	293.00	2015	-1	
671435	F m -3 m	Sr Cl2	Fluorite#CaF2	Development and applications of the LFDFT: the non-empirical account of ligand field and the simulation of the f-d transitions by density functional theory	Physical Chemistry Chemical Physics (2015) 17, (28) p. 18547-18557	4	293.00	2015	-1	
671437	C m c a	Nb N2		Phase diagram, mechanical properties, and electronic structure of Nb-N compounds under pressure	Physical Chemistry Chemical Physics (2015) 17, (35) p. 22837-22845	8	293.00	2015	-1	
671438	P n n m	Nb2 N		Phase diagram, mechanical properties, and electronic structure of Nb-N compounds under pressure	Physical Chemistry Chemical Physics (2015) 17, (35) p. 22837-22845	2	293.00	2015	-1	
671440	I 4/m m m	Zr O2		DFT-based ab initio MD simulation of the ionic conduction in doped ZrO2 systems under epitaxial strain	Physical Chemistry Chemical Physics (2015) 17, (43) p. 29057-29063	2	293.00	2015	-1	
671441	P b c n	Zr O2	α−PbO2#Fe2N.94	DFT-based ab initio MD simulation of the ionic conduction in doped ZrO2 systems under epitaxial strain	Physical Chemistry Chemical Physics (2015) 17, (43) p. 29057-29063	4	293.00	2015	-1	
671442	P n n m	Si C2	Fe2C	A novel crystalline SiCO compound	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25055-25060	2	293.00	2015	-1	
671444	P 6/m m m	Mg B2	AlB2	Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671445	P 6/m m m	Al B2	AlB2	Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671446	P 6/m m m	Mg0.5 Al0.5 B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671447	P 6/m m m	Mg0.8 Al0.2 B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671448	P 6/m m m	Mg0.75 Al0.25 B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671449	P 6/m m m	Mg0.875 Al0.125 B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671450	P 6/m m m	Mg0.833 Al0.167 B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671451	P 6/m m m	Mg0.67 Al0.33 B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671452	P 6/m m m	Mg0.333 Al0.667 B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671453	P 6/m m m	Ba B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671454	P 6/m m m	Mg0.5 Ba0.5 B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671455	P 6/m m m	Mg0.667 Ba0.333 B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671456	P 6/m m m	Mg0.333 Ba0.667 B2		Phonon anomalies predict superconducting Tc for AlB2-type structures	Physical Chemistry Chemical Physics (2015) 17, (38) p. 25090-25099	1	293.00	2015	-1	
671457	F m -3 m	Mg2 Si	Fluorite#CaF2	Unraveling the origins of conduction band valley degeneracies in Mg2Si1-xSnx thermoelectrics	Physical Chemistry Chemical Physics (2016) 18, (2) p. 939-946	4	293.00	2016	-1	
671458	F m -3 m	Mg2 Si0.375 Sn0.625	Fluorite#CaF2	Unraveling the origins of conduction band valley degeneracies in Mg2Si1-xSnx thermoelectrics	Physical Chemistry Chemical Physics (2016) 18, (2) p. 939-946	4	293.00	2016	-1	
671459	F m -3 m	Mg2 Sn	Fluorite#CaF2	Unraveling the origins of conduction band valley degeneracies in Mg2Si1-xSnx thermoelectrics	Physical Chemistry Chemical Physics (2016) 18, (2) p. 939-946	4	293.00	2016	-1	
671468	F m -3 m	Li2 S	Fluorite#CaF2	Adsorption of insoluble polysulfides Li2Sx (x = 1, 2) on Li2S surfaces	Physical Chemistry Chemical Physics (2015) 17, (14) p. 9032-9039	4	293.00	2015	-1	
671495	R -3 m H	H2 I		Enhancement of Tc in the atomic phase of iodine-doped hydrogen at high pressures	Physical Chemistry Chemical Physics (2015) 17, (48) p. 32335-32340	3	293.00	2015	-1	
671535	F -4 3 m	Mn2 Si	Heusler(half)#AlLiSi#MgAgAs	Half-metallic fully compensated ferrimagnetism in C1b-type half Heusler compounds Mn2Si1-xGex	Journal of Magnetism and Magnetic Materials (2015) 387,  p. 67-71	4	293.00	2015	-1	
671536	F -4 3 m	Mn2 Si0.75 Ge0.25	Heusler(half)#AlLiSi#MgAgAs	Half-metallic fully compensated ferrimagnetism in C1b-type half Heusler compounds Mn2Si1-xGex	Journal of Magnetism and Magnetic Materials (2015) 387,  p. 67-71	4	293.00	2015	-1	
671537	F -4 3 m	Mn2 Si0.5 Ge0.5	Heusler(half)#AlLiSi#MgAgAs	Half-metallic fully compensated ferrimagnetism in C1b-type half Heusler compounds Mn2Si1-xGex	Journal of Magnetism and Magnetic Materials (2015) 387,  p. 67-71	4	293.00	2015	-1	
671538	F -4 3 m	Mn2 Si0.25 Ge0.75	Heusler(half)#AlLiSi#MgAgAs	Half-metallic fully compensated ferrimagnetism in C1b-type half Heusler compounds Mn2Si1-xGex	Journal of Magnetism and Magnetic Materials (2015) 387,  p. 67-71	4	293.00	2015	-1	
671539	F -4 3 m	Mn2 Ge	Heusler(half)#AlLiSi#MgAgAs	Half-metallic fully compensated ferrimagnetism in C1b-type half Heusler compounds Mn2Si1-xGex	Journal of Magnetism and Magnetic Materials (2015) 387,  p. 67-71	4	293.00	2015	-1	
671555	F d -3 m Z	Ni Ti2	Ti2Ni	Ab initio studies of the structural, elastic, electronic and thermal properties of NiTi2intermetallic	Journal of Physics and Chemistry of Solids (2015) 85,  p. 197-205	32	293.00	2015	-1	
671641	F m -3 m	Zr O2	Fluorite#CaF2	Chemical descriptors of yttria-stabilized zirconia at low defect concentration: an ab initio study	Journal of Physical Chemistry A (2015) 119, (24) p. 6412-6420	4	293.00	2015	-1	
671643	C 1 2/c 1	H2 Cl		Predicted formation of H3+ in solid halogen polyhydrides at high pressures	Journal of Physical Chemistry A (2015) 119, (45) p. 11059-11065	8	293.00	2015	-1	
671648	F m -3 m	Hf O2	Fluorite#CaF2	First-principles calculations of electronic and optical properties of F, C-codoped cubic HfO2	Journal of Magnetism and Magnetic Materials (2015) 375,  p. 61-64	4	293.00	2015	-1	
671694	P n a 21	Sb2 O4	Cervantite#α−Sb2O4	Solid-state chemistry of glassy antimony oxides	Journal of Materials Chemistry C: Materials for Optical and Electronic Devices (2015) 3, (43) p. 11349-11356	4	293.00	2015	-1	
671695	C 1 2/c 1	Sb2 O4	HgMoO4	Solid-state chemistry of glassy antimony oxides	Journal of Materials Chemistry C: Materials for Optical and Electronic Devices (2015) 3, (43) p. 11349-11356	4	293.00	2015	-1	
671700	P 63/m m c	Fe2 O	NbS2(hP6)	Computational searches for iron oxides at high pressures	Journal of Physics: Condensed Matter (2015) 27, (45)  Article ID 455501 (p. 1-9)	2	293.00	2015	-1	
671701	P -3 m 1	Fe2 O		Computational searches for iron oxides at high pressures	Journal of Physics: Condensed Matter (2015) 27, (45)  Article ID 455501 (p. 1-9)	1	293.00	2015	-1	
671702	I 4/m m m	Fe2 O	CuZr2	Computational searches for iron oxides at high pressures	Journal of Physics: Condensed Matter (2015) 27, (45)  Article ID 455501 (p. 1-9)	2	293.00	2015	-1	
671715	P a -3	Fe O2	Pyrite#FeS2(cP12)	Computational searches for iron oxides at high pressures	Journal of Physics: Condensed Matter (2015) 27, (45)  Article ID 455501 (p. 1-9)	4	293.00	2015	-1	
671716	C 1 2/m 1	Fe O2		Computational searches for iron oxides at high pressures	Journal of Physics: Condensed Matter (2015) 27, (45)  Article ID 455501 (p. 1-9)	2	293.00	2015	-1	
671717	R -3 m H	Fe O2		Computational searches for iron oxides at high pressures	Journal of Physics: Condensed Matter (2015) 27, (45)  Article ID 455501 (p. 1-9)	3	293.00	2015	-1	
671725	F m -3 m	Pd N2	Fluorite#CaF2	Structural, electronic, elastic and superconducting properties of noble metal nitrides MN2 (M=Ru, Rh, Pd)	Materials Chemistry and Physics (2015) 151,  p. 149-159	4	293.00	2015	-1	
671726	P 6/m m m	Pd N2		Structural, electronic, elastic and superconducting properties of noble metal nitrides MN2 (M=Ru, Rh, Pd)	Materials Chemistry and Physics (2015) 151,  p. 149-159	1	293.00	2015	-1	
671727	P a -3	Pd N2	Pyrite#FeS2(cP12)	Structural, electronic, elastic and superconducting properties of noble metal nitrides MN2 (M=Ru, Rh, Pd)	Materials Chemistry and Physics (2015) 151,  p. 149-159	4	293.00	2015	-1	
671728	F m -3 m	Rh N2	Fluorite#CaF2	Structural, electronic, elastic and superconducting properties of noble metal nitrides MN2 (M=Ru, Rh, Pd)	Materials Chemistry and Physics (2015) 151,  p. 149-159	4	293.00	2015	-1	
671729	P 6/m m m	Rh N2		Structural, electronic, elastic and superconducting properties of noble metal nitrides MN2 (M=Ru, Rh, Pd)	Materials Chemistry and Physics (2015) 151,  p. 149-159	1	293.00	2015	-1	
671730	P a -3	Rh N2	Pyrite#FeS2(cP12)	Structural, electronic, elastic and superconducting properties of noble metal nitrides MN2 (M=Ru, Rh, Pd)	Materials Chemistry and Physics (2015) 151,  p. 149-159	4	293.00	2015	-1	
671731	F m -3 m	Ru N2	Fluorite#CaF2	Structural, electronic, elastic and superconducting properties of noble metal nitrides MN2 (M=Ru, Rh, Pd)	Materials Chemistry and Physics (2015) 151,  p. 149-159	4	293.00	2015	-1	
671732	P 6/m m m	Ru N2		Structural, electronic, elastic and superconducting properties of noble metal nitrides MN2 (M=Ru, Rh, Pd)	Materials Chemistry and Physics (2015) 151,  p. 149-159	1	293.00	2015	-1	
671733	P a -3	Ru N2	Pyrite#FeS2(cP12)	Structural, electronic, elastic and superconducting properties of noble metal nitrides MN2 (M=Ru, Rh, Pd)	Materials Chemistry and Physics (2015) 151,  p. 149-159	4	293.00	2015	-1	
671795	P 6/m m m	Ti B2	AlB2	Influence of boron vacancies on phase stability, bonding and structure of MB2 (M = Ti, Zr, Hf, V, Nb, Ta, Cr, Mo, W) with AlB2 type structure	Journal of Physics: Condensed Matter (2015) 27, (43)  Article ID 435702 (p. 1-14)	1	293.00	2015	-1	
671801	P 6/m m m	Zr B2	AlB2	Influence of boron vacancies on phase stability, bonding and structure of MB2 (M = Ti, Zr, Hf, V, Nb, Ta, Cr, Mo, W) with AlB2 type structure	Journal of Physics: Condensed Matter (2015) 27, (43)  Article ID 435702 (p. 1-14)	1	293.00	2015	-1	
671807	P 6/m m m	Hf B2	AlB2	Influence of boron vacancies on phase stability, bonding and structure of MB2 (M = Ti, Zr, Hf, V, Nb, Ta, Cr, Mo, W) with AlB2 type structure	Journal of Physics: Condensed Matter (2015) 27, (43)  Article ID 435702 (p. 1-14)	1	293.00	2015	-1	
671813	P 6/m m m	V B2	AlB2	Influence of boron vacancies on phase stability, bonding and structure of MB2 (M = Ti, Zr, Hf, V, Nb, Ta, Cr, Mo, W) with AlB2 type structure	Journal of Physics: Condensed Matter (2015) 27, (43)  Article ID 435702 (p. 1-14)	1	293.00	2015	-1	
671819	P 6/m m m	Nb B2	AlB2	Influence of boron vacancies on phase stability, bonding and structure of MB2 (M = Ti, Zr, Hf, V, Nb, Ta, Cr, Mo, W) with AlB2 type structure	Journal of Physics: Condensed Matter (2015) 27, (43)  Article ID 435702 (p. 1-14)	1	293.00	2015	-1	
671825	P 6/m m m	Ta B2	AlB2	Influence of boron vacancies on phase stability, bonding and structure of MB2 (M = Ti, Zr, Hf, V, Nb, Ta, Cr, Mo, W) with AlB2 type structure	Journal of Physics: Condensed Matter (2015) 27, (43)  Article ID 435702 (p. 1-14)	1	293.00	2015	-1	
671831	P 6/m m m	Cr B2	AlB2	Influence of boron vacancies on phase stability, bonding and structure of MB2 (M = Ti, Zr, Hf, V, Nb, Ta, Cr, Mo, W) with AlB2 type structure	Journal of Physics: Condensed Matter (2015) 27, (43)  Article ID 435702 (p. 1-14)	1	293.00	2015	-1	
671837	P 6/m m m	Mo B2	AlB2	Influence of boron vacancies on phase stability, bonding and structure of MB2 (M = Ti, Zr, Hf, V, Nb, Ta, Cr, Mo, W) with AlB2 type structure	Journal of Physics: Condensed Matter (2015) 27, (43)  Article ID 435702 (p. 1-14)	1	293.00	2015	-1	
671843	P 6/m m m	W B2	AlB2	Influence of boron vacancies on phase stability, bonding and structure of MB2 (M = Ti, Zr, Hf, V, Nb, Ta, Cr, Mo, W) with AlB2 type structure	Journal of Physics: Condensed Matter (2015) 27, (43)  Article ID 435702 (p. 1-14)	1	293.00	2015	-1	
671849	P -1	N2 H	P2I4	N2H. A novel polymeric hydronitrogen as a high energy density material	Journal of Materials Chemistry A: Materials for Energy and Sustainability (2015) 3, (8) p. 4188-4194	2	293.00	2015	-1	
671850	P 1 21/c 1	N2 H		N2H. A novel polymeric hydronitrogen as a high energy density material	Journal of Materials Chemistry A: Materials for Energy and Sustainability (2015) 3, (8) p. 4188-4194	4	293.00	2015	-1	
671855	P 42/m n m	Ir O2	Rutile#TiO2	Towards accurate prediction of catalytic activity in IrO2 nanoclusters via first principles-based variable charge force field	Journal of Materials Chemistry A: Materials for Energy and Sustainability (2015) 3, (37) p. 18970-18982	2	293.00	2015	-1	
671856	P a -3	Ir O2	PdF2(cP12)	Towards accurate prediction of catalytic activity in IrO2 nanoclusters via first principles-based variable charge force field	Journal of Materials Chemistry A: Materials for Energy and Sustainability (2015) 3, (37) p. 18970-18982	4	293.00	2015	-1	
671857	I 41/a m d Z	Ir O2	Anatase#TiO2	Towards accurate prediction of catalytic activity in IrO2 nanoclusters via first principles-based variable charge force field	Journal of Materials Chemistry A: Materials for Energy and Sustainability (2015) 3, (37) p. 18970-18982	4	293.00	2015	-1	
671858	P b c n	Ir O2	α−PbO2#Fe2N.94	Towards accurate prediction of catalytic activity in IrO2 nanoclusters via first principles-based variable charge force field	Journal of Materials Chemistry A: Materials for Energy and Sustainability (2015) 3, (37) p. 18970-18982	4	293.00	2015	-1	
671859	P b c a	Ir O2	ClO2	Towards accurate prediction of catalytic activity in IrO2 nanoclusters via first principles-based variable charge force field	Journal of Materials Chemistry A: Materials for Energy and Sustainability (2015) 3, (37) p. 18970-18982	8	293.00	2015	-1	
671871	P 42/m n m	Ti O2	Rutile#TiO2	A DFT study of Pt layer deposition on catalyst supports of titanium oxide, nitride and carbide	Journal of Materials Chemistry A: Materials for Energy and Sustainability (2015) 3, (48) p. 24504-24511	2	293.00	2015	-1	
671872	P 42/m n m	Ru O2	Rutile#TiO2	A DFT study of Pt layer deposition on catalyst supports of titanium oxide, nitride and carbide	Journal of Materials Chemistry A: Materials for Energy and Sustainability (2015) 3, (48) p. 24504-24511	2	293.00	2015	-1	
671873	P 42/m n m	Ir O2	Rutile#TiO2	A DFT study of Pt layer deposition on catalyst supports of titanium oxide, nitride and carbide	Journal of Materials Chemistry A: Materials for Energy and Sustainability (2015) 3, (48) p. 24504-24511	2	293.00	2015	-1	
671903	F m -3 m	Ca F2	Fluorite#CaF2	On the accuracy of commonly used density functional approximations in determining the elastic constants of insulators and semiconductors	Journal of Chemical Physics (2015) 143, (14)  Article ID 144104 (p. 1-10)	4	293.00	2015	-1	
671913	F m -3 m	Mg2 Si	Fluorite#CaF2	On the accuracy of commonly used density functional approximations in determining the elastic constants of insulators and semiconductors	Journal of Chemical Physics (2015) 143, (14)  Article ID 144104 (p. 1-10)	4	293.00	2015	-1	
671940	P 42/m n m	Ge O2	Rutile#TiO2	Ultra-sensitive pressure dependence of bandgap of rutile-GeO2 revealed by many body perturbation theory	Journal of Chemical Physics (2015) 143, (6)  Article ID 064703 (p. 1-6)	2	293.00	2015	-1	
671954	P 1 21/c 1	Ti O2		Three-phase junction for modulating electron-hole migration in anatase-rutile photocatalysts	Chemical Science (2015) 6, (6) p. 3483-3494	14	293.00	2015	-1	
671955	P 1 2/c 1	Ti O2		Three-phase junction for modulating electron-hole migration in anatase-rutile photocatalysts	Chemical Science (2015) 6, (6) p. 3483-3494	16	293.00	2015	-1	
671956	P 1	Ti O2		Three-phase junction for modulating electron-hole migration in anatase-rutile photocatalysts	Chemical Science (2015) 6, (6) p. 3483-3494	22	293.00	2015	-1	
671957	I 41/a m d Z	Ti O2	Anatase#TiO2	Three-phase junction for modulating electron-hole migration in anatase-rutile photocatalysts	Chemical Science (2015) 6, (6) p. 3483-3494	4	293.00	2015	-1	
671958	P 42/m n m	Ti O2	Rutile#TiO2	Three-phase junction for modulating electron-hole migration in anatase-rutile photocatalysts	Chemical Science (2015) 6, (6) p. 3483-3494	2	293.00	2015	-1	
671959	P b c n	Ti O2	α−PbO2#Fe2N.94	Three-phase junction for modulating electron-hole migration in anatase-rutile photocatalysts	Chemical Science (2015) 6, (6) p. 3483-3494	4	293.00	2015	-1	
671961	C 1 2/m 1	Cu2 Te		Cu-deficiency induced structural transition of Cu2-xTe	CrystEngComm (2015) 17, (14) p. 2878-2885	4	293.00	2015	-1	
671962	P 4 m m	Cu2 Te		Cu-deficiency induced structural transition of Cu2-xTe	CrystEngComm (2015) 17, (14) p. 2878-2885	2	293.00	2015	-1	
671963	P 6/m m m	Cu2 Te		Cu-deficiency induced structural transition of Cu2-xTe	CrystEngComm (2015) 17, (14) p. 2878-2885	2	293.00	2015	-1	
671967	F m -3 m	Li2 O	Fluorite#CaF2	Effective catalytic media using graphitic nitrogen-doped site in graphene for a non-aqueous Li-O2 battery. A density functional theory study	Journal of Power Sources (2015) 277,  p. 222-227	4	293.00	2015	-1	
671972	P 6/m m m	Mg B2	AlB2	Third order elastic constants and debye temperature of MgB2 under different pressure. First-principles methods	Journal of Superconductivity and Novel Magnetism (2015) 28, (5) p. 1483-1489	1	293.00	2015	-1	
671973	P 6/m m m	Mg B2	AlB2	Third order elastic constants and debye temperature of MgB2 under different pressure. First-principles methods	Journal of Superconductivity and Novel Magnetism (2015) 28, (5) p. 1483-1489	1	293.00	2015	-1	
671974	P 6/m m m	Mg B2	AlB2	Third order elastic constants and debye temperature of MgB2 under different pressure. First-principles methods	Journal of Superconductivity and Novel Magnetism (2015) 28, (5) p. 1483-1489	1	293.00	2015	-1	
671975	P 6/m m m	Mg B2	AlB2	Third order elastic constants and debye temperature of MgB2 under different pressure. First-principles methods	Journal of Superconductivity and Novel Magnetism (2015) 28, (5) p. 1483-1489	1	293.00	2015	-1	
671976	P 6/m m m	Mg B2	AlB2	Third order elastic constants and debye temperature of MgB2 under different pressure. First-principles methods	Journal of Superconductivity and Novel Magnetism (2015) 28, (5) p. 1483-1489	1	293.00	2015	-1	
671977	P 6/m m m	Mg B2	AlB2	Third order elastic constants and debye temperature of MgB2 under different pressure. First-principles methods	Journal of Superconductivity and Novel Magnetism (2015) 28, (5) p. 1483-1489	1	293.00	2015	-1	
671978	P 6/m m m	Mg B2	AlB2	Third order elastic constants and debye temperature of MgB2 under different pressure. First-principles methods	Journal of Superconductivity and Novel Magnetism (2015) 28, (5) p. 1483-1489	1	293.00	2015	-1	
671985	P 6/m m m	Mg B2	AlB2	The core structure and Peierls stress of left angle 11 anti 20 right angle dislocations in MgB2 with Mg and B vacancies	Journal of Superconductivity and Novel Magnetism (2015) 28, (6) p. 1743-1748	1	293.00	2015	-1	
672087	P -3 m 1	Zr S2	CdI2(hP3)	Pressure and electric field-induced metallization in the phase-engineered ZrX2 (X = S, Se, Te) bilayers	Physical Chemistry Chemical Physics (2015) 17, (29) p. 19215-19221	1	293.00	2015	-1	
672088	P -3 m 1	Zr Se2	CdI2(hP3)	Pressure and electric field-induced metallization in the phase-engineered ZrX2 (X = S, Se, Te) bilayers	Physical Chemistry Chemical Physics (2015) 17, (29) p. 19215-19221	1	293.00	2015	-1	
672089	P -3 m 1	Zr Te2	CdI2(hP3)	Pressure and electric field-induced metallization in the phase-engineered ZrX2 (X = S, Se, Te) bilayers	Physical Chemistry Chemical Physics (2015) 17, (29) p. 19215-19221	1	293.00	2015	-1	
672103	F d -3 m Z	Mg Cu2	Laves(cub)#MgCu2	Computation assisted design of favored composition for ternary Mg-Cu-Y metallic glass formation	Physical Chemistry Chemical Physics (2015) 17, (22) p. 14879-14889	8	293.00	2015	-1	
672108	F m -3 m	Zr O2	Fluorite#CaF2	First-principles generalized gradient approximation (GGA) +U studies of electronic structure and optical properties in cubic ZrO2	Solid State Communications (2015) 211,  p. 38-42	4	293.00	2015	-1	
672113	I 4/m c m	Zn O2		Investigating new polyphorms of Zn-O from variable composition	Solid State Communications (2015) 220,  p. 36-38	4	293.00	2015	-1	
672123	F m -3 m	Al2 Pd	Fluorite#CaF2	Enthalpies of formation of TM-X compounds (X=Al, Ga, Si, Ge, Sn). Comparison of ab-initio values and experimental data	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2016) 54,  p. 16-34	4	293.00	2016	-1	
672129	F m -3 m	Ga2 Pt	Fluorite#CaF2	Enthalpies of formation of TM-X compounds (X=Al, Ga, Si, Ge, Sn). Comparison of ab-initio values and experimental data	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2016) 54,  p. 16-34	4	293.00	2016	-1	
672132	F m -3 m	Co Si2	Fluorite#CaF2	Enthalpies of formation of TM-X compounds (X=Al, Ga, Si, Ge, Sn). Comparison of ab-initio values and experimental data	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2016) 54,  p. 16-34	4	293.00	2016	-1	
672137	I 4/m m m	Ge2 Mo	AlCr2#MoSi2	Enthalpies of formation of TM-X compounds (X=Al, Ga, Si, Ge, Sn). Comparison of ab-initio values and experimental data	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2016) 54,  p. 16-34	2	293.00	2016	-1	
672138	P 62 2 2	Hf Sn2	CrSi2	Enthalpies of formation of TM-X compounds (X=Al, Ga, Si, Ge, Sn). Comparison of ab-initio values and experimental data	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2016) 54,  p. 16-34	3	293.00	2016	-1	
672146	I b a m	Be H2	BeH2	Ab-initio study of structural phase transitions and optoelectronic properties in BeH2 at increasing pressure	Journal of Physics and Chemistry of Solids (2016) 93,  p. 14-21	12	293.00	2016	-1	
672147	I 41/a m d Z	Be H2		Ab-initio study of structural phase transitions and optoelectronic properties in BeH2 at increasing pressure	Journal of Physics and Chemistry of Solids (2016) 93,  p. 14-21	8	293.00	2016	-1	
672148	P n n m	Be H2	Marcasite#FeS2(oP6)	Ab-initio study of structural phase transitions and optoelectronic properties in BeH2 at increasing pressure	Journal of Physics and Chemistry of Solids (2016) 93,  p. 14-21	2	293.00	2016	-1	
672174	F m -3 m	U O2	Fluorite#CaF2	Core electron excitations in U4+. Modelling of the nd105f2 -> nd95f3 transitions with n = 3, 4 and 5 by ligand field tools and density functional theory	Physical Chemistry Chemical Physics (2016) 18, (28) p. 19020-19031	4	293.00	2016	-1	
