CollectionCode	HMS	StructuredFormula	StructureType	Title	Reference	FormulaUnitsPerCell	Temperature	PublicationYear	Quality	
186929	P 1	(Mn1.1 Fe0.9) (P0.8 Ge0.2)		Ab initio study of electronic and magnetic structure and structural phase transition of (Fe1-x Mnx)2 P1-y Gey alloys	Acta Physica Polonica, A (2012) 121, (5-6) p. 1162-1164	3	293.00	2012	-1	
186930	P 1	(Mn1.1 Fe0.9) (P0.8 Ge0.2)		Ab initio study of electronic and magnetic structure and structural phase transition of (Fe1-x Mnx)2 P1-y Gey alloys	Acta Physica Polonica, A (2012) 121, (5-6) p. 1162-1164	3	293.00	2012	-1	
187015	P 1 21/c 1	Hf O2	Baddeleyite#ZrO2(mP12)	Interaction and electronic structures of oxygen divacancy in Hf O2	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (2) p. 352-355	4	293.00	2013	-1	
187031	P 6/m m m	Ag B2	AlB2	First-principles study of structural and mechanical properties of Ag B2 and Au B2 compounds under pressure	Computational Materials Science (2012) 51, (1) p. 83-90	1	293.00	2012	-1	
187032	P 6/m m m	Au B2	AlB2	First-principles study of structural and mechanical properties of Ag B2 and Au B2 compounds under pressure	Computational Materials Science (2012) 51, (1) p. 83-90	1	293.00	2012	-1	
187138	P n m a	Fe2 C	TiNiSi#MgSrSi	Fe-C and Fe-H systems at pressures of the Earth's inner core	Physics-Uspekhi (2012) 55, (5) p. 489-497	4	293.00	2012	-1	
187207	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Structural, electronic, and hyperfine properties of pure and Ta-doped m-ZrO2	Physical Review B: Condensed Matter and Materials Physics (2012) 85, (15)  Article ID 155202 (p. 1-11)	4	293.00	2012	-1	
187208	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Structural, electronic, and hyperfine properties of pure and Ta-doped m-ZrO2	Physical Review B: Condensed Matter and Materials Physics (2012) 85, (15)  Article ID 155202 (p. 1-11)	4	293.00	2012	-1	
187209	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Structural, electronic, and hyperfine properties of pure and Ta-doped m-ZrO2	Physical Review B: Condensed Matter and Materials Physics (2012) 85, (15)  Article ID 155202 (p. 1-11)	4	293.00	2012	-1	
187349	F m -3 m	Mg2 Si	Fluorite#CaF2	Energetic prediction of Mg2 Si - Ca2 Si pseudobinary system using first-principles calculations	Journal of Alloys and Compounds (2013) 558,  p. 179-187	4	293.00	2013	-1	
187350	P n m a	Ca2 Si	TiNiSi#MgSrSi	Energetic prediction of Mg2 Si - Ca2 Si pseudobinary system using first-principles calculations	Journal of Alloys and Compounds (2013) 558,  p. 179-187	4	293.00	2013	-1	
187351	P n m a	Mg2 Si	TiNiSi#MgSrSi	Energetic prediction of Mg2 Si - Ca2 Si pseudobinary system using first-principles calculations	Journal of Alloys and Compounds (2013) 558,  p. 179-187	4	293.00	2013	-1	
187352	F m -3 m	Ca2 Si	Fluorite#CaF2	Energetic prediction of Mg2 Si - Ca2 Si pseudobinary system using first-principles calculations	Journal of Alloys and Compounds (2013) 558,  p. 179-187	4	293.00	2013	-1	
187371	F m -3 m	Er H2	Fluorite#CaF2	Stability of erbium hydrides studied by DFT calculations	International Journal of Hydrogen Energy (2012) 37, (5) p. 4246-4253	4	293.00	2012	-1	
187374	P 63/m m c	Er H2		Stability of erbium hydrides studied by DFT calculations	International Journal of Hydrogen Energy (2012) 37, (5) p. 4246-4253	2	293.00	2012	-1	
187441	C 1 2/m 1	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	4	293.00	2013	-1	
187442	P 4/m b m	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	2	293.00	2013	-1	
187443	P 63/m m c	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	2	293.00	2013	-1	
187444	P 1 21/m 1	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	2	293.00	2013	-1	
187445	P 1 c 1	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	2	293.00	2013	-1	
187446	P n m a	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	4	293.00	2013	-1	
187447	C 1 m 1	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	4	293.00	2013	-1	
187448	P 1 m 1	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	2	293.00	2013	-1	
187449	I m m m	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	4	293.00	2013	-1	
187450	P c a 21	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	4	293.00	2013	-1	
187451	P 1 2/c 1	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	2	293.00	2013	-1	
187452	C m m m	Re N2		Does the real Re N2 have the Mo S2 structure?	Physical Chemistry Chemical Physics (2013) 15, (1) p. 183-187	4	293.00	2013	-1	
187720	P a -3	Si C2	Pyrite#FeS2(cP12)	A theoretical investigation of the stability of crystalline silicon dicarbide	Computational Materials Science (2012) 55,  p. 186-191	4	0.00	2012	-1	
187721	P 42/m m c	Si C2		A theoretical investigation of the stability of crystalline silicon dicarbide	Computational Materials Science (2012) 55,  p. 186-191	4	0.00	2012	-1	
187899	I 4/m c m	Cu In2	FeSn2	Ab initio comparative study of the Cu-In and Cu-Sn intermetallic phases in Cu-In-Sn alloys	Journal of Alloys and Compounds (2012) 542,  p. 280-292	4	0.00	2012	-1	
187950	F d -3 m S	Hf V2	Laves(cub)#MgCu2	First principles study of Hf V2 and Zr V2 phases: Structural analysis and site preference of Cd and Ta dopants	Intermetallics (2013) 32,  p. 90-95	8	293.00	2013	-1	
187951	I 41/a m d Z	Hf V2		First principles study of Hf V2 and Zr V2 phases: Structural analysis and site preference of Cd and Ta dopants	Intermetallics (2013) 32,  p. 90-95	4	293.00	2013	-1	
187952	I m m a	Hf V2	NdCo2	First principles study of Hf V2 and Zr V2 phases: Structural analysis and site preference of Cd and Ta dopants	Intermetallics (2013) 32,  p. 90-95	4	293.00	2013	-1	
187953	I m m a	Hf V2	NdCo2	First principles study of Hf V2 and Zr V2 phases: Structural analysis and site preference of Cd and Ta dopants	Intermetallics (2013) 32,  p. 90-95	4	293.00	2013	-1	
187954	F d -3 m S	Zr V2	Laves(cub)#MgCu2	First principles study of Hf V2 and Zr V2 phases: Structural analysis and site preference of Cd and Ta dopants	Intermetallics (2013) 32,  p. 90-95	8	293.00	2013	-1	
188262	P 63/m m c	Ni2 Nb	Laves(4H)#MgNi2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188263	P 63/m m c	Fe2 Nb	Laves(4H)#MgNi2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188264	P 63/m m c	Cr2 Nb	Laves(4H)#MgNi2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188265	P 63/m m c	Ni2 Nb	Laves(2H)#MgZn2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	4	293.00	2011	-1	
188266	P 63/m m c	Fe2 Nb	Laves(2H)#MgZn2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	4	293.00	2011	-1	
188267	P 63/m m c	Cr2 Nb	Laves(2H)#MgZn2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	4	293.00	2011	-1	
188268	F d -3 m S	Nb2 Ni	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188269	F d -3 m S	Nb2 Fe	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188270	F d -3 m S	Nb2 Cr	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188271	F d -3 m S	Ni2 Nb	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188272	F d -3 m S	Ni2 Fe	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188273	F d -3 m S	Ni2 Cr	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188274	F d -3 m S	Fe2 Nb	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188275	F d -3 m S	Fe2 Ni	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188276	F d -3 m S	Fe2 Cr	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188277	F d -3 m S	Cr2 Nb	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188278	F d -3 m S	Cr2 Ni	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188279	F d -3 m S	Cr2 Fe	Laves(cub)#MgCu2	First principle energies of binary and ternary phases of the Fe-Nb-Ni-Cr system	CALPHAD: Computer Coupling of Phase Diagrams and Thermochemistry (2011) 35, (4) p. 588-593	8	293.00	2011	-1	
188353	P 63/m m c	Re2 N	Re2N	First principles investigation of electronic structure, chemical bonding, elastic and optical properties of novel rhenium nitrides	Key Engineering Materials (2012) 512,  p. 883-889	2	293.00	2012	-1	
188888	P n m a	Au Ga2	TiNiSi#MgSrSi	Codetermination of crystal structures at high pressure: combined application of theory and experiment to the intermetallic compound Au Ga2	Physical Review B: Condensed Matter and Materials Physics (2013) 87, (10)  Article ID 100101 (p. 1-5)	4	293.00	2013	-1	
188889	P 1 1 21/n	Au Ga2		Codetermination of crystal structures at high pressure: combined application of theory and experiment to the intermetallic compound Au Ga2	Physical Review B: Condensed Matter and Materials Physics (2013) 87, (10)  Article ID 100101 (p. 1-5)	4	293.00	2013	-1	
189287	P -3 m 1	Ce O2	Fe2Si(HT)	First - principle study on structural and electronic properties of Ce O2 and Th O2 under high pressures	Physical Review B: Condensed Matter and Materials Physics (2013) 87, (18)  Article ID 184103 (p. 1-9)	2	293.00	2013	-1	
189288	I 4/m m m	Ce O2	AlCr2#MoSi2	First - principle study on structural and electronic properties of Ce O2 and Th O2 under high pressures	Physical Review B: Condensed Matter and Materials Physics (2013) 87, (18)  Article ID 184103 (p. 1-9)	2	293.00	2013	-1	
189317	P 42/m n m	Ti O2	Rutile#TiO2	Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	2	0.00	2013	-1	
189318	I 41/a m d S	Ti O2	Anatase#TiO2	Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	4	0.00	2013	-1	
189319	P b c a	Ti O2	Brookite#TiO2	Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	8	0.00	2013	-1	
189320	P b c n	Ti O2	α−PbO2#Fe2N.94	Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	4	0.00	2013	-1	
189321	P 1 21/c 1	Ti O2	Baddeleyite#ZrO2(mP12)	Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	4	0.00	2013	-1	
189322	P b c a	Ti O2	Brookite#TiO2	Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	8	0.00	2013	-1	
189323	P n m a	Ti O2	MnO2	Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	4	0.00	2013	-1	
189324	P -6 2 m	Ti O2		Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	3	0.00	2013	-1	
189325	F m -3 m	Ti O2	Fluorite#CaF2	Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	4	0.00	2013	-1	
189326	P a -3	Ti O2	PdF2(cP12)	Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	4	0.00	2013	-1	
189327	P c a 21	Ti O2		Structural phase transition and mechanical properties of Ti O2 under high pressure	Physica Status Solidi B: Basic Solid State Physics (2013) 250, (10) p. 2206-2214	4	0.00	2013	-1	
189385	I 4/m c m	Ti2 B	FeSn2	A first-principle calculation of structural, mechanical and electronic properties of titanium borides	Transactions of Nonferrous Metals Society of China (2011) 21, (7) p. 1627-1633	4	293.00	2011	-1	
189387	P 6/m m m	Ti B2	AlB2	A first-principle calculation of structural, mechanical and electronic properties of titanium borides	Transactions of Nonferrous Metals Society of China (2011) 21, (7) p. 1627-1633	1	293.00	2011	-1	
189405	P 1	Ir Te2		Origin of the phase transition in Ir Te2. Structural modulation and local bonding instability	Physical Review B: Condensed Matter and Materials Physics (2013) 88, (11)  Article ID 115122 (p. 1-7)	25	293.00	2013	-1	
189463	P 42/m n m	Sn O2	Rutile#TiO2	Theoretical calculations of the high-pressure phases of Sn O2	Computational Materials Science (2013) 72,  p. 86-92	2	0.00	2013	-1	
189464	P n n m	Sn O2	CaCl2	Theoretical calculations of the high-pressure phases of Sn O2	Computational Materials Science (2013) 72,  p. 86-92	2	0.00	2013	-1	
189465	P b c n	Sn O2	α−PbO2#Fe2N.94	Theoretical calculations of the high-pressure phases of Sn O2	Computational Materials Science (2013) 72,  p. 86-92	4	0.00	2013	-1	
189466	P a -3	Sn O2	PdF2(cP12)	Theoretical calculations of the high-pressure phases of Sn O2	Computational Materials Science (2013) 72,  p. 86-92	4	0.00	2013	-1	
189467	P b c a	Sn O2	Brookite#TiO2	Theoretical calculations of the high-pressure phases of Sn O2	Computational Materials Science (2013) 72,  p. 86-92	8	0.00	2013	-1	
189468	F m -3 m	Sn O2	Fluorite#CaF2	Theoretical calculations of the high-pressure phases of Sn O2	Computational Materials Science (2013) 72,  p. 86-92	4	0.00	2013	-1	
189469	P n m a	Sn O2		Theoretical calculations of the high-pressure phases of Sn O2	Computational Materials Science (2013) 72,  p. 86-92	4	0.00	2013	-1	
189696	F -4 3 m	Ti2 Al	Heusler(half)#AlLiSi#MgAgAs	Magnetic properties and origin of the half-metallicity of Ti2 Mn Z (Z = Al, Ga, In, Si, Ge, Sn) Heusler alloys with the Hg2 Cu Ti-type structure	Journal of Magnetism and Magnetic Materials (2014) 349,  p. 104-108	4	293.00	2014	-1	
189699	F -4 3 m	Ti2 Ga	Heusler(half)#AlLiSi#MgAgAs	Magnetic properties and origin of the half-metallicity of Ti2 Mn Z (Z = Al, Ga, In, Si, Ge, Sn) Heusler alloys with the Hg2 Cu Ti-type structure	Journal of Magnetism and Magnetic Materials (2014) 349,  p. 104-108	4	293.00	2014	-1	
189702	F -4 3 m	Ti2 In	Heusler(half)#AlLiSi#MgAgAs	Magnetic properties and origin of the half-metallicity of Ti2 Mn Z (Z = Al, Ga, In, Si, Ge, Sn) Heusler alloys with the Hg2 Cu Ti-type structure	Journal of Magnetism and Magnetic Materials (2014) 349,  p. 104-108	4	293.00	2014	-1	
189705	F -4 3 m	Ti2 Si	Heusler(half)#AlLiSi#MgAgAs	Magnetic properties and origin of the half-metallicity of Ti2 Mn Z (Z = Al, Ga, In, Si, Ge, Sn) Heusler alloys with the Hg2 Cu Ti-type structure	Journal of Magnetism and Magnetic Materials (2014) 349,  p. 104-108	4	293.00	2014	-1	
189708	F -4 3 m	Ti2 Ge	Heusler(half)#AlLiSi#MgAgAs	Magnetic properties and origin of the half-metallicity of Ti2 Mn Z (Z = Al, Ga, In, Si, Ge, Sn) Heusler alloys with the Hg2 Cu Ti-type structure	Journal of Magnetism and Magnetic Materials (2014) 349,  p. 104-108	4	293.00	2014	-1	
189711	F -4 3 m	Ti2 Sn	Heusler(half)#AlLiSi#MgAgAs	Magnetic properties and origin of the half-metallicity of Ti2 Mn Z (Z = Al, Ga, In, Si, Ge, Sn) Heusler alloys with the Hg2 Cu Ti-type structure	Journal of Magnetism and Magnetic Materials (2014) 349,  p. 104-108	4	293.00	2014	-1	
190545	P 4/m m m	Na2 Cl		Unexpected stable stoichiometries of sodium chlorides	Science (Washington, DC, United States) (2013) 342, (6165) p. 1502-1505	2	293.00	2013	-1	
190546	C m m m	Na2 Cl	UGe2	Unexpected stable stoichiometries of sodium chlorides	Science (Washington, DC, United States) (2013) 342, (6165) p. 1502-1505	4	293.00	2013	-1	
190547	I m m a	Na2 Cl	CeCu2	Unexpected stable stoichiometries of sodium chlorides	Science (Washington, DC, United States) (2013) 342, (6165) p. 1502-1505	4	293.00	2013	-1	
190784	P 42/m n m	Ti O2	Rutile#TiO2	An adaptive genetic algorithm for crystal structure prediction	Journal of Physics: Condensed Matter (2014) 26, (3)  Article ID 035402 (p. 1-6)	2	293.00	2014	-1	
190785	I 41/a m d S	Ti O2	Anatase#TiO2	An adaptive genetic algorithm for crystal structure prediction	Journal of Physics: Condensed Matter (2014) 26, (3)  Article ID 035402 (p. 1-6)	4	293.00	2014	-1	
191009	P 63/m m c	Zr Al2	Laves(2H)#MgZn2	Stability, elastic properties and electronic structures of the stable Zr - Al intermetallic compounds: A first-principles investigation	Journal of Alloys and Compounds (2014) 590,  p. 50-60	4	293.00	2014	-1	
191016	P 63/m m c	Zr2 Al	Ni2In#Co1.75Ge	Stability, elastic properties and electronic structures of the stable Zr - Al intermetallic compounds: A first-principles investigation	Journal of Alloys and Compounds (2014) 590,  p. 50-60	2	293.00	2014	-1	
191033	F m -3 m	Mg2 Si	Fluorite#CaF2	Energetic prediction on the stability of A2 Mg12 Si7, A2 Mg4 Si3, and A Mg Si in the A2 Si - Mg2 Si system (A = Ca, Sr and Ba) and their calculated electronic structures	Journal of Alloys and Compounds (2014) 590,  p. 579-585	4	293.00	2014	-1	
191034	P n m a	Ca2 Si	TiNiSi#MgSrSi	Energetic prediction on the stability of A2 Mg12 Si7, A2 Mg4 Si3, and A Mg Si in the A2 Si - Mg2 Si system (A = Ca, Sr and Ba) and their calculated electronic structures	Journal of Alloys and Compounds (2014) 590,  p. 579-585	4	293.00	2014	-1	
191035	P n m a	Sr2 Si	TiNiSi#MgSrSi	Energetic prediction on the stability of A2 Mg12 Si7, A2 Mg4 Si3, and A Mg Si in the A2 Si - Mg2 Si system (A = Ca, Sr and Ba) and their calculated electronic structures	Journal of Alloys and Compounds (2014) 590,  p. 579-585	4	293.00	2014	-1	
191036	P n m a	Ba2 Si	TiNiSi#MgSrSi	Energetic prediction on the stability of A2 Mg12 Si7, A2 Mg4 Si3, and A Mg Si in the A2 Si - Mg2 Si system (A = Ca, Sr and Ba) and their calculated electronic structures	Journal of Alloys and Compounds (2014) 590,  p. 579-585	4	293.00	2014	-1	
191182	I 4/m m m	Zr2 Cu	CuZr2	Drastic changes of electronic structure, bonding properties and crystal symmetry in Zr2 Cu by hydrogenation, from ab initio	Intermetallics (2014) 45,  p. 5-10	2	293.00	2014	-1	
191194	P 6/m m m	U2 Ti	CaHg2	Drastic changes in the electronic and magnetic structures of hydrogenated U2 Ti intermetallic from first principles	Journal of Magnetism and Magnetic Materials (2014) 358,  p. 70-75	1	293.00	2014	-1	
191244	P n n m	Pd N2		Computational study of the structural, electronic and optical properties of bulk palladium nitrides	arXiv.org, e-print archive; condensed matter (2013) 1310,  p. 1-12	2	0.00	2013	-1	
191245	P a -3	Pd N2	Pyrite#FeS2(cP12)	Computational study of the structural, electronic and optical properties of bulk palladium nitrides	arXiv.org, e-print archive; condensed matter (2013) 1310,  p. 1-12	4	0.00	2013	-1	
191246	F m -3 m	Pd N2	Fluorite#CaF2	Computational study of the structural, electronic and optical properties of bulk palladium nitrides	arXiv.org, e-print archive; condensed matter (2013) 1310,  p. 1-12	4	0.00	2013	-1	
191271	P n m a	Ca2 Pb	TiNiSi#MgSrSi	Anisotropic elastic properties of the Ca - Pb compounds	Journal of Alloys and Compounds (2014) 595,  p. 14-21	4	293.00	2014	-1	
191305	P 63/m m c	Mo S2	MoS2(4H)	Density functional theory investigation of the electronic structure and thermoelectric properties of layered Mo S2, Mo Se2 and their mixed-layer compound	Journal of Solid State Chemistry (2014) 211,  p. 113-119	2	293.00	2014	-1	
191306	P 63/m m c	Mo Se2	MoS2(4H)	Density functional theory investigation of the electronic structure and thermoelectric properties of layered Mo S2, Mo Se2 and their mixed-layer compound	Journal of Solid State Chemistry (2014) 211,  p. 113-119	2	293.00	2014	-1	
191339	P 41 21 2	Te O2	α−Cristobalite#SiO2	Huge susceptibility increase within the (1-x) Te O2 + x Te O3 crystal system: Ab initio calculation study	Journal of Alloys and Compounds (2014) 587,  p. 120-125	4	293.00	2014	-1	
191343	P 42/m n m	Sn O2	Rutile#TiO2	High pressure phase transitions in Sn O2 polymorphs by first-principles calculations	Journal of Alloys and Compounds (2014) 587,  p. 638-645	2	0.00	2014	-1	
191344	P n n m	Sn O2	CaCl2	High pressure phase transitions in Sn O2 polymorphs by first-principles calculations	Journal of Alloys and Compounds (2014) 587,  p. 638-645	2	0.00	2014	-1	
191345	P b c n	Sn O2	α−PbO2#Fe2N.94	High pressure phase transitions in Sn O2 polymorphs by first-principles calculations	Journal of Alloys and Compounds (2014) 587,  p. 638-645	4	0.00	2014	-1	
191346	P a -3	Sn O2	PdF2(cP12)	High pressure phase transitions in Sn O2 polymorphs by first-principles calculations	Journal of Alloys and Compounds (2014) 587,  p. 638-645	4	0.00	2014	-1	
191347	P b c a	Sn O2	Brookite#TiO2	High pressure phase transitions in Sn O2 polymorphs by first-principles calculations	Journal of Alloys and Compounds (2014) 587,  p. 638-645	8	0.00	2014	-1	
191348	P n a m	Sn O2		High pressure phase transitions in Sn O2 polymorphs by first-principles calculations	Journal of Alloys and Compounds (2014) 587,  p. 638-645	4	0.00	2014	-1	
191349	F m -3 m	Sn O2	Fluorite#CaF2	High pressure phase transitions in Sn O2 polymorphs by first-principles calculations	Journal of Alloys and Compounds (2014) 587,  p. 638-645	4	0.00	2014	-1	
191405	A m m 2	Cu2 Zr		Phase stability, elastic and electronic properties of Cu - Zr binary system intermetallic compounds: A first-principles study	Journal of Alloys and Compounds (2014) 588,  p. 96-102	4	293.00	2014	-1	
191407	I 4/m m m	Cu Zr2	CuZr2	Phase stability, elastic and electronic properties of Cu - Zr binary system intermetallic compounds: A first-principles study	Journal of Alloys and Compounds (2014) 588,  p. 96-102	2	293.00	2014	-1	
191438	P 42/m n m	Mg F2		High-pressure structural phase transitions and intermediate phases of magnesium fluoride	Journal of Alloys and Compounds (2014) 597,  p. 155-160	2	293.00	2014	-1	
191439	P n n m	Mg F2	CaCl2	High-pressure structural phase transitions and intermediate phases of magnesium fluoride	Journal of Alloys and Compounds (2014) 597,  p. 155-160	2	293.00	2014	-1	
191440	P n m a	Mg F2	Cotunnite#PbCl2	High-pressure structural phase transitions and intermediate phases of magnesium fluoride	Journal of Alloys and Compounds (2014) 597,  p. 155-160	4	293.00	2014	-1	
191611	I 4/m m m	Mo Si2	AlCr2#MoSi2	Electronic structure and point defect concentrations of C11b Mo Si2 by first-principles calculations	Journal of Alloys and Compounds (2014) 605,  p. 45-50	2	293.00	2014	-1	
191746	F m -3 m	Ca2 Si	Fluorite#CaF2	Comparative study of structural, electronic and optical properties of Ca2 Si, Ca2 Ge, Ca2 Sn, and Ca2 Pb	Physical Review B: Condensed Matter and Materials Physics (2003) 67, (20)  Article ID 205203 (p. 1-7)	4	293.00	2003	-1	
191747	F m -3 m	Ca2 Ge	Fluorite#CaF2	Comparative study of structural, electronic and optical properties of Ca2 Si, Ca2 Ge, Ca2 Sn, and Ca2 Pb	Physical Review B: Condensed Matter and Materials Physics (2003) 67, (20)  Article ID 205203 (p. 1-7)	4	293.00	2003	-1	
191748	F m -3 m	Ca2 Sn	Fluorite#CaF2	Comparative study of structural, electronic and optical properties of Ca2 Si, Ca2 Ge, Ca2 Sn, and Ca2 Pb	Physical Review B: Condensed Matter and Materials Physics (2003) 67, (20)  Article ID 205203 (p. 1-7)	4	293.00	2003	-1	
191749	F m -3 m	Ca2 Pb	Fluorite#CaF2	Comparative study of structural, electronic and optical properties of Ca2 Si, Ca2 Ge, Ca2 Sn, and Ca2 Pb	Physical Review B: Condensed Matter and Materials Physics (2003) 67, (20)  Article ID 205203 (p. 1-7)	4	293.00	2003	-1	
191761	P n m a	Ba Si2	BaSi2(oP24)	Structural properties and thermodynamic stability of Ba-doped silicon type-I clathrates synthesized under high pressure	Physical Review B: Condensed Matter and Materials Physics (2001) 64, (4)  Article ID 045206 (p. 1-9)	8	293.00	2001	-1	
236586	F m -3 m	Th O2	Fluorite#CaF2	Phase transition and thermodynamic properties of Th O2 from first - principles calculations	Physica B: Condensed Matter (Amsterdam, Netherlands) (2013) 423,  p. 77-81	4	293.00	2013	-1	
236587	F m -3 m	Ba F2	Fluorite#CaF2	Frankdicksonite, Ba F2, a new mineral from Nevada	American Mineralogist (1974) 59,  p. 885-888	4	293.00	1974	-1	
