CollectionCode	HMS	StructuredFormula	StructureType	Title	Reference	FormulaUnitsPerCell	Temperature	PublicationYear	Quality	
679058	R -3 m H	W B2	CaSi2(hR6)	First-principles predictions of phase transition and mechanical properties of tungsten diboride under pressure	Journal of Physical Chemistry C (2017) 121, (13) p. 7397-7403	6	293.00	2017	-1	
679059	I 41/a m d S	W B2	ThSi2	First-principles predictions of phase transition and mechanical properties of tungsten diboride under pressure	Journal of Physical Chemistry C (2017) 121, (13) p. 7397-7403	4	293.00	2017	-1	
679070	C m c m	Mg N2		Emergence of novel polynitrogen molecule-like species, covalent chains, and layers in magnesium–nitrogen Mg$_x$N$_y$ phases under high pressure	Journal of Physical Chemistry C (2017) 121, (21) p. 11037-11046	4	293.00	2017	-1	
679071	P 63/m c m	Mg N2		Emergence of novel polynitrogen molecule-like species, covalent chains, and layers in magnesium–nitrogen Mg$_x$N$_y$ phases under high pressure	Journal of Physical Chemistry C (2017) 121, (21) p. 11037-11046	4	293.00	2017	-1	
679079	I b a m	Be H2	BeH2	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	12	293.00	2017	-1	
679080	P 31 2 1	Be F2	Quartz(low)#SiO2	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	3	293.00	2017	-1	
679081	P 42/m n m	Mg H2	Rutile#TiO2	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	2	293.00	2017	-1	
679082	P 42/m n m	Mg F2	Rutile#TiO2	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	2	293.00	2017	-1	
679083	P n m a	Ca H2	Cotunnite#PbCl2	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	4	293.00	2017	-1	
679084	F m -3 m	Ca F2	Fluorite#CaF2	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	4	293.00	2017	-1	
679085	P n m a	Sr H2	Cotunnite#PbCl2	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	4	293.00	2017	-1	
679086	P 63/m m c	Sr H2	Ni2In#Co1.75Ge	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	2	293.00	2017	-1	
679087	F m -3 m	Sr F2	Fluorite#CaF2	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	4	293.00	2017	-1	
679088	P n m a	Ba H2	Cotunnite#PbCl2	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	4	293.00	2017	-1	
679089	F m -3 m	Ba F2	Fluorite#CaF2	Phase stability, phase mixing, and phase separation in fluorinated alkaline earth hydrides	Journal of Physical Chemistry C (2017) 121, (40) p. 21806-21820	4	293.00	2017	-1	
679093	P -3 m 1	Sn S2	CdI2(hP3)	Chemical and lattice stability of the tin sulfides	Journal of Physical Chemistry C (2017) 121, (12) p. 6446-6454	1	293.00	2017	-1	
679319	P 42/m n m	Mg H2	Rutile#TiO2	Hydrogen divacancy diffusion: a new perspective on H migration in MgH$_2$ materials for energy storage	Physical Chemistry Chemical Physics (2017) 19, (2) p. 1174-1180	2	293.00	2017	-1	
679337	I 4/m m m	Zr H2		Phase diagram and superconductivity of compressed zirconium hydrides	Physical Chemistry Chemical Physics (2017) 19, (5) p. 3538-3543	2	293.00	2017	-1	
679349	F m -3 m	Ce O2	Fluorite#CaF2	Use of site symmetry in supercell models of defective crystals: polarons in CeO$_2$	Physical Chemistry Chemical Physics (2017) 19, (12) p. 8340-8348	4	293.00	2017	-1	
679350	C 1 2/c 1	H2 Cl		Emergence of novel hydrogen chlorides under high pressure	Physical Chemistry Chemical Physics (2017) 19, (12) p. 8236-8242	8	293.00	2017	-1	
679351	R -3 m H	H2 Cl		Emergence of novel hydrogen chlorides under high pressure	Physical Chemistry Chemical Physics (2017) 19, (12) p. 8236-8242	3	293.00	2017	-1	
679367	P 63/m c m	Mg N2		Alkaline-earth metal (Mg) polynitrides at high pressure as possible high-energy materials	Physical Chemistry Chemical Physics (2017) 19, (13) p. 9246-9252	4	293.00	2017	-1	
679368	C m c m	Mg N2		Alkaline-earth metal (Mg) polynitrides at high pressure as possible high-energy materials	Physical Chemistry Chemical Physics (2017) 19, (13) p. 9246-9252	4	293.00	2017	-1	
679378	P n m a	Li B2		Prediction of thermodynamically stable Li-B compounds at ambient pressure	Physical Chemistry Chemical Physics (2017) 19, (12) p. 8471-8477	8	293.00	2017	-1	
679384	P n -3 m Z	Cu2 O	Cuprite#Cu2O	The screened pseudo-charge repulsive potential in perturbed orbitals for band calculations by DFT+U	Physical Chemistry Chemical Physics (2017) 19, (11) p. 8008-8025	2	293.00	2017	-1	
679397	F d -3 m S	Ca Ni2	Laves(cub)#MgCu2	Atomistic modeling to investigate the favored composition for metallic glass formation in the Ca–Mg–Ni ternary system	Physical Chemistry Chemical Physics (2017) 19, (19) p. 12056-12063	8	293.00	2017	-1	
680489	F m -3 m	Cu2 S	Fluorite#CaF2	Structural and electronic properties of Cu$_2$Q and CuQ (Q = O, S, Se, and Te) studied by first-principles calculations	Materials Research Express (2018) 5, (1)  Article ID 016305 (p. null-null)	4	293.00	2018	-1	
680490	F -4 3 m	Cu2 Se	Heusler(half)#AlLiSi#MgAgAs	Structural and electronic properties of Cu$_2$Q and CuQ (Q = O, S, Se, and Te) studied by first-principles calculations	Materials Research Express (2018) 5, (1)  Article ID 016305 (p. null-null)	4	293.00	2018	-1	
680509	P n -3 m Z	Cu2 O	Cuprite#Cu2O	First-principles calculations of dynamical and thermodynamic properties of cuprite doped with silver (Cu$_{2(1−x)}$Ag$_{2x}$O)	Materials Research Express (2018) 5, (4)  Article ID 045704 (p. null-null)	2	293.00	2018	-1	
680510	P n -3 m Z	(Cu0.75 Ag0.25)2 O	Cuprite#Cu2O	First-principles calculations of dynamical and thermodynamic properties of cuprite doped with silver (Cu$_{2(1−x)}$Ag$_{2x}$O)	Materials Research Express (2018) 5, (4)  Article ID 045704 (p. null-null)	2	293.00	2018	-1	
680511	P n -3 m Z	(Cu0.5 Ag0.5)2 O	Cuprite#Cu2O	First-principles calculations of dynamical and thermodynamic properties of cuprite doped with silver (Cu$_{2(1−x)}$Ag$_{2x}$O)	Materials Research Express (2018) 5, (4)  Article ID 045704 (p. null-null)	2	293.00	2018	-1	
680512	P n -3 m Z	(Cu0.25 Ag0.75)2 O	Cuprite#Cu2O	First-principles calculations of dynamical and thermodynamic properties of cuprite doped with silver (Cu$_{2(1−x)}$Ag$_{2x}$O)	Materials Research Express (2018) 5, (4)  Article ID 045704 (p. null-null)	2	293.00	2018	-1	
680513	P n -3 m Z	Ag2 O	Cuprite#Cu2O	First-principles calculations of dynamical and thermodynamic properties of cuprite doped with silver (Cu$_{2(1−x)}$Ag$_{2x}$O)	Materials Research Express (2018) 5, (4)  Article ID 045704 (p. null-null)	2	293.00	2018	-1	
680547	F m -3 m	Tb O2	Fluorite#CaF2	Structural, electronic and thermodynamic properties of bulk and surfaces of terbium dioxide (TbO$_2$)	Materials Research Express (2018) 5, (8)  Article ID 085901 (p. null-null)	4	293.00	2018	-1	
680553	P 1 21/c 1	Zr O2	Baddeleyite#ZrO2(mP12)	Local-symmetry distortion, optical properties, and plasmonic states of monoclinic Hf$_{0.5}$Zr$_{0.5}$O$_2$ system: a density-functional study	Materials Research Express (2018) 5, (9)  Article ID 096303 (p. null-null)	4	293.00	2018	-1	
680554	P 1 21/c 1	Hf O2	Baddeleyite#ZrO2(mP12)	Local-symmetry distortion, optical properties, and plasmonic states of monoclinic Hf$_{0.5}$Zr$_{0.5}$O$_2$ system: a density-functional study	Materials Research Express (2018) 5, (9)  Article ID 096303 (p. null-null)	4	293.00	2018	-1	
680555	P 1 21/c 1	Hf0.5 Zr0.5 O2	Baddeleyite#ZrO2(mP12)	Local-symmetry distortion, optical properties, and plasmonic states of monoclinic Hf$_{0.5}$Zr$_{0.5}$O$_2$ system: a density-functional study	Materials Research Express (2018) 5, (9)  Article ID 096303 (p. null-null)	4	293.00	2018	-1	
680571	C 1 2/c 1	Si O2	Coesite#SiO2	Ionic network analysis of tectosilicates: the example of coesite at variable pressure	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2018) 74, (2) p. 165-181	16	293.00	2018	-1	
680572	C 1 2/c 1	Si O2	Coesite#SiO2	Ionic network analysis of tectosilicates: the example of coesite at variable pressure	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2018) 74, (2) p. 165-181	16	293.00	2018	-1	
680573	C 1 2/c 1	Si O2	Coesite#SiO2	Ionic network analysis of tectosilicates: the example of coesite at variable pressure	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2018) 74, (2) p. 165-181	16	293.00	2018	-1	
680574	C 1 2/c 1	Si O2	Coesite#SiO2	Ionic network analysis of tectosilicates: the example of coesite at variable pressure	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2018) 74, (2) p. 165-181	16	293.00	2018	-1	
680575	C 1 2/c 1	Si O2	Coesite#SiO2	Ionic network analysis of tectosilicates: the example of coesite at variable pressure	Acta Crystallographica, Section B: Structural Science, Crystal Engineering and Materials (2018) 74, (2) p. 165-181	16	293.00	2018	-1	
680598	F m -3 m	Pu H2	Fluorite#CaF2	First-principles GGA + U calculation investigating the hydriding and diffusion properties of hydrogen in PuH$_{2+x}$, 0 $\le$  x $\le$ 1	International Journal of Hydrogen Energy (2018) 43, (29) p. 13632-13638	4	293.00	2018	-1	
680599	F m -3 m	Pu H2	Fluorite#CaF2	First-principles GGA + U calculation investigating the hydriding and diffusion properties of hydrogen in PuH$_{2+x}$, 0 $\le$  x $\le$ 1	International Journal of Hydrogen Energy (2018) 43, (29) p. 13632-13638	4	293.00	2018	-1	
680613	F m -3 m	Pd H2	Fluorite#CaF2	Accounting for the thermo-stability of PdH$_x$ (x = 1–3) by density functional theory	International Journal of Hydrogen Energy (2018) 43, (39) p. 18372-18381	4	293.00	2018	-1	
680710	F m -3 m	Cr H2	Fluorite#CaF2	Nanometer-thick films produced in H irradiated Fe-Cr alloy	Scripta Materialia (2018) 147,  p. 55-58	4	293.00	2018	-1	
680711	F m -3 m	Fe H2	Fluorite#CaF2	Nanometer-thick films produced in H irradiated Fe-Cr alloy	Scripta Materialia (2018) 147,  p. 55-58	4	293.00	2018	-1	
680717	P 1	Mg2 Si		Mechanical softening of thermoelectric semiconductor Mg$_2$Si from nanotwinning	Scripta Materialia (2018) 157,  p. 90-94	12	293.00	2018	-1	
680839	C m c m	Xe Cl2		Crystal structures and electronic properties of Xe–Cl compounds at high pressure	Journal of Physical Chemistry C (2018) 122, (5) p. 2941-2950	4	293.00	2018	-1	
680840	P 1 21/m 1	Xe Cl2		Crystal structures and electronic properties of Xe–Cl compounds at high pressure	Journal of Physical Chemistry C (2018) 122, (5) p. 2941-2950	4	293.00	2018	-1	
680841	P 41 21 2	Xe Cl2	α−Cristobalite#SiO2	Crystal structures and electronic properties of Xe–Cl compounds at high pressure	Journal of Physical Chemistry C (2018) 122, (5) p. 2941-2950	4	293.00	2018	-1	
680842	P 43 21 2	Xe Cl2	α−Cristobalite#SiO2	Crystal structures and electronic properties of Xe–Cl compounds at high pressure	Journal of Physical Chemistry C (2018) 122, (5) p. 2941-2950	4	293.00	2018	-1	
680843	F d -3 m Z	Xe Cl2	Laves(cub)#MgCu2	Crystal structures and electronic properties of Xe–Cl compounds at high pressure	Journal of Physical Chemistry C (2018) 122, (5) p. 2941-2950	8	293.00	2018	-1	
680846	F d -3 m Z	Xe Br2	Laves(cub)#MgCu2	Crystal structures and electronic properties of Xe–Cl compounds at high pressure	Journal of Physical Chemistry C (2018) 122, (5) p. 2941-2950	8	293.00	2018	-1	
680848	P 1	Xe I2		Crystal structures and electronic properties of Xe–Cl compounds at high pressure	Journal of Physical Chemistry C (2018) 122, (5) p. 2941-2950	4	293.00	2018	-1	
680863	F m -3 m	Pu H2	Fluorite#CaF2	New insights into the crystal structures of plutonium hydrides from first-principles calculations	Journal of Physical Chemistry C (2018) 122, (18) p. 10103-10112	4	293.00	2018	-1	
680882	F m -3 m	Ba F2	Fluorite#CaF2	Barium in high oxidation states in pressure-stabilized barium fluorides	Journal of Physical Chemistry C (2018) 122, (23) p. 12448-12453	4	293.00	2018	-1	
680892	I 4/m m m	Fe H2	La2Sb	Nonmetallic FeH$_6$ under high pressure	Journal of Physical Chemistry C (2018) 122, (22) p. 12022-12028	4	293.00	2018	-1	
680898	P n -3 m Z	Cu2 O	Cuprite#Cu2O	Thermoelectric properties of p-type Cu$_2$O, CuO, and NiO from hybrid density functional theory	Journal of Physical Chemistry C (2018) 122, (27) p. 15180-15189	2	293.00	2018	-1	
680905	P 63/m m c	Ca H2	Ni2In#Co1.75Ge	New calcium hydrides with mixed atomic and molecular hydrogen	Journal of Physical Chemistry C (2018) 122, (34) p. 19370-19378	2	293.00	2018	-1	
680910	C 1 2/m 1	Ca2 H	AuTe2	New calcium hydrides with mixed atomic and molecular hydrogen	Journal of Physical Chemistry C (2018) 122, (34) p. 19370-19378	2	293.00	2018	-1	
680995	P -3 m 1	Ti S2	CdI2(hP3)	Electronic and vibrational properties of TiS$_2$, ZrS$_2$, and HfS$_2$. Periodic trends studied by dispersion-corrected hybrid density functional methods	Journal of Physical Chemistry C (2018) 122, (47) p. 26835-26844	1	293.00	2018	-1	
680996	P -3 m 1	Zr S2	CdI2(hP3)	Electronic and vibrational properties of TiS$_2$, ZrS$_2$, and HfS$_2$. Periodic trends studied by dispersion-corrected hybrid density functional methods	Journal of Physical Chemistry C (2018) 122, (47) p. 26835-26844	1	293.00	2018	-1	
680997	P -3 m 1	Hf S2	CdI2(hP3)	Electronic and vibrational properties of TiS$_2$, ZrS$_2$, and HfS$_2$. Periodic trends studied by dispersion-corrected hybrid density functional methods	Journal of Physical Chemistry C (2018) 122, (47) p. 26835-26844	1	293.00	2018	-1	
680998	P 4/n m m S	Au2 F		Gold with +4 and +6 oxidation states in AuF$_4$ and AuF$_6$	Journal of the American Chemical Society (2018) 140, (30) p. 9545-9550	2	293.00	2018	-1	
680999	C m c m	Au F2		Gold with +4 and +6 oxidation states in AuF$_4$ and AuF$_6$	Journal of the American Chemical Society (2018) 140, (30) p. 9545-9550	4	293.00	2018	-1	
681025	F m -3 m	U O2	Fluorite#CaF2	Electronic structure investigation of the bulk properties of uranium-plutonium mixed oxides (U, Pu)O$_2$	Inorganic Chemistry (2018) 57, (17) p. 10974-10983	4	293.00	2018	-1	
681026	F m -3 m	U0.875 Pu0.125 O2	Fluorite#CaF2	Electronic structure investigation of the bulk properties of uranium-plutonium mixed oxides (U, Pu)O$_2$	Inorganic Chemistry (2018) 57, (17) p. 10974-10983	4	293.00	2018	-1	
681027	F m -3 m	U0.8125 Pu0.1875 O2	Fluorite#CaF2	Electronic structure investigation of the bulk properties of uranium-plutonium mixed oxides (U, Pu)O$_2$	Inorganic Chemistry (2018) 57, (17) p. 10974-10983	4	293.00	2018	-1	
681028	F m -3 m	U0.75 Pu0.25 O2	Fluorite#CaF2	Electronic structure investigation of the bulk properties of uranium-plutonium mixed oxides (U, Pu)O$_2$	Inorganic Chemistry (2018) 57, (17) p. 10974-10983	4	293.00	2018	-1	
681029	F m -3 m	U0.6875 Pu0.3125 O2	Fluorite#CaF2	Electronic structure investigation of the bulk properties of uranium-plutonium mixed oxides (U, Pu)O$_2$	Inorganic Chemistry (2018) 57, (17) p. 10974-10983	4	293.00	2018	-1	
681030	F m -3 m	U0.625 Pu0.375 O2	Fluorite#CaF2	Electronic structure investigation of the bulk properties of uranium-plutonium mixed oxides (U, Pu)O$_2$	Inorganic Chemistry (2018) 57, (17) p. 10974-10983	4	293.00	2018	-1	
681031	F m -3 m	U0.5 Pu0.5 O2	Fluorite#CaF2	Electronic structure investigation of the bulk properties of uranium-plutonium mixed oxides (U, Pu)O$_2$	Inorganic Chemistry (2018) 57, (17) p. 10974-10983	4	293.00	2018	-1	
681032	F m -3 m	Pu O2	Fluorite#CaF2	Electronic structure investigation of the bulk properties of uranium-plutonium mixed oxides (U, Pu)O$_2$	Inorganic Chemistry (2018) 57, (17) p. 10974-10983	4	293.00	2018	-1	
681047	F d -3 m S	Mg2 Gd	Laves(cub)#MgCu2	Atomic cluster structures, phase stability and physicochemical properties of binary Mg-X (X= Ag, Al, Ba, Ca, Gd, Sn, Y and Zn) alloys from ab-initio calculations	Intermetallics (2018) 95,  p. 119-129	8	293.00	2018	-1	
681050	F d -3 m S	Mg2 Sn	Laves(cub)#MgCu2	Atomic cluster structures, phase stability and physicochemical properties of binary Mg-X (X= Ag, Al, Ba, Ca, Gd, Sn, Y and Zn) alloys from ab-initio calculations	Intermetallics (2018) 95,  p. 119-129	8	293.00	2018	-1	
681081	P 1 2/m 1	Fe O2		Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	2	293.00	2018	-1	
681082	P 1 2/m 1	Fe O2		Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	2	293.00	2018	-1	
681083	P 1 2/m 1	Fe O2		Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	2	293.00	2018	-1	
681084	P b c n	Fe O2	α−PbO2#Fe2N.94	Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	4	293.00	2018	-1	
681085	P b c n	Fe O2	α−PbO2#Fe2N.94	Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	4	293.00	2018	-1	
681086	P b c n	Fe O2	α−PbO2#Fe2N.94	Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	4	293.00	2018	-1	
681087	P 42/m n m	Fe O2		Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	2	293.00	2018	-1	
681088	P 42/m n m	Fe O2		Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	2	293.00	2018	-1	
681089	P 42/m n m	Fe O2		Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	2	293.00	2018	-1	
681090	P a -3	Fe O2		Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	4	293.00	2018	-1	
681091	P a -3	Fe O2		Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	4	293.00	2018	-1	
681092	P a -3	Fe O2	PdF2(cP12)	Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	4	293.00	2018	-1	
681093	P a -3	Fe O2	PdF2(cP12)	Unraveling the structure and bonding evolution of the newly discovered iron oxide  FeO$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054102 (p. null-null)	4	293.00	2018	-1	
681095	P 6/m m m	Mg B2	AlB2	Ab initio determination of anharmonic phonon peaks	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (5)  Article ID 054305 (p. null-null)	1	293.00	2018	-1	
681101	P 63/m m c	Nb S2	NbS2(hP6)	Quasiparticle GW band structures and Fermi surfaces of bulk and monolayer NbS$_2$	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (7)  Article ID 075120 (p. null-null)	2	293.00	2018	-1	
681121	F m -3 m	Hf O2	Fluorite#CaF2	Density functional based tight-binding parametrization of hafnium oxide: Simulations of amorphous structures	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (7)  Article ID 075207 (p. null-null)	4	293.00	2018	-1	
681122	P 1 21/c 1	Hf O2	Baddeleyite#ZrO2(mP12)	Density functional based tight-binding parametrization of hafnium oxide: Simulations of amorphous structures	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (7)  Article ID 075207 (p. null-null)	4	293.00	2018	-1	
681123	P 42/n m c S	Hf O2		Density functional based tight-binding parametrization of hafnium oxide: Simulations of amorphous structures	Physical Review B: Condensed Matter and Materials Physics (2018) 98, (7)  Article ID 075207 (p. null-null)	2	293.00	2018	-1	
681213	F m -3 m	Ce O2	Fluorite#CaF2	Ab initio investigation of the formation of ZrO$_2$-like structures upon the adsorption of Zr$_n$ on the CeO$_2$(111) surface	Journal of Chemical Physics (2018) 149, (24)  Article ID 244702 (p. null-null)	4	293.00	2018	-1	
681214	F m -3 m	Zr O2	Fluorite#CaF2	Ab initio investigation of the formation of ZrO$_2$-like structures upon the adsorption of Zr$_n$ on the CeO$_2$(111) surface	Journal of Chemical Physics (2018) 149, (24)  Article ID 244702 (p. null-null)	4	293.00	2018	-1	
681236	P 42/m n m	Cr O2	Rutile#TiO2	Ferromagnetic Weyl fermions in  CrO$_2$	Physical Review B (2018) 97, (19)  Article ID 195157 (p. null-null)	2	293.00	2018	-1	
681237	P 6/m m m	Mg B2	AlB2	Electronic structure and surface properties of  MgB$_2$(0001) upon oxygen adsorption	Physical Review B (2018) 97, (19)  Article ID 195416 (p. null-null)	1	293.00	2018	-1	
681249	P 42/m n m	Ru O2	Rutile#TiO2	Mechanism of benzene tribopolymerization on the RuO$_2$(110) surface	Physical Review Applied (2018) 9, (4)  Article ID 044038 (p. null-null)	2	293.00	2018	-1	
681254	F m -3 m	Zr O2	Fluorite#CaF2	Computational and experimental investigations of defect interaction and ionic conductivity in doped zirconia	Physical Review Applied (2018) 10, (1)  Article ID 014032 (p. null-null)	4	293.00	2018	-1	
681261	P 42/m n m	Cr O2	Rutile#TiO2	Biaxial stress driven tetragonal symmetry breaking and high-temperature ferromagnetic semiconductor from half-metallic  CrO$_2$	Physical Review B (2018) 97, (9)  Article ID 094418 (p. null-null)	2	293.00	2018	-1	
681262	P 42/m n m	Cr O2	Rutile#TiO2	Biaxial stress driven tetragonal symmetry breaking and high-temperature ferromagnetic semiconductor from half-metallic  CrO$_2$	Physical Review B (2018) 97, (9)  Article ID 094418 (p. null-null)	2	293.00	2018	-1	
681263	P 42/m n m	Cr O2		Biaxial stress driven tetragonal symmetry breaking and high-temperature ferromagnetic semiconductor from half-metallic  CrO$_2$	Physical Review B (2018) 97, (9)  Article ID 094418 (p. null-null)	2	293.00	2018	-1	
681264	P 42/m n m	Cr O2		Biaxial stress driven tetragonal symmetry breaking and high-temperature ferromagnetic semiconductor from half-metallic  CrO$_2$	Physical Review B (2018) 97, (9)  Article ID 094418 (p. null-null)	2	293.00	2018	-1	
681265	P n n m	Cr O2		Biaxial stress driven tetragonal symmetry breaking and high-temperature ferromagnetic semiconductor from half-metallic  CrO$_2$	Physical Review B (2018) 97, (9)  Article ID 094418 (p. null-null)	2	293.00	2018	-1	
681266	P n n m	Cr O2		Biaxial stress driven tetragonal symmetry breaking and high-temperature ferromagnetic semiconductor from half-metallic  CrO$_2$	Physical Review B (2018) 97, (9)  Article ID 094418 (p. null-null)	2	293.00	2018	-1	
681267	P n n m	Cr O2		Biaxial stress driven tetragonal symmetry breaking and high-temperature ferromagnetic semiconductor from half-metallic  CrO$_2$	Physical Review B (2018) 97, (9)  Article ID 094418 (p. null-null)	2	293.00	2018	-1	
681268	P n n m	Cr O2	NaO2	Biaxial stress driven tetragonal symmetry breaking and high-temperature ferromagnetic semiconductor from half-metallic  CrO$_2$	Physical Review B (2018) 97, (9)  Article ID 094418 (p. null-null)	2	293.00	2018	-1	
681269	P n n m	Cr O2	NaO2	Biaxial stress driven tetragonal symmetry breaking and high-temperature ferromagnetic semiconductor from half-metallic  CrO$_2$	Physical Review B (2018) 97, (9)  Article ID 094418 (p. null-null)	2	293.00	2018	-1	
681272	P 6/m m m	U2 Ti	CaHg2	Phonon instability and charge density wave in U$_2$Ti	Journal of Alloys and Compounds (2018) 730,  p. 36-41	1	293.00	2018	-1	
681351	C 1 2/m 1	Cu2 Se		Pressure-induced structural transitions and electronic topological transition of Cu$_2$Se	Journal of Alloys and Compounds (2018) 732,  p. 280-285	4	293.00	2018	-1	
681352	P c a 21	Cu2 Se		Pressure-induced structural transitions and electronic topological transition of Cu$_2$Se	Journal of Alloys and Compounds (2018) 732,  p. 280-285	4	293.00	2018	-1	
681361	I 4/m m m	Mn2 B		Experimental and theoretical study of hydrogen desorption process from Mn(BH$_4$)$_2$	Journal of Alloys and Compounds (2018) 735,  p. 277-284	2	293.00	2018	-1	
681362	C 1 m 1	Mn2 B		Experimental and theoretical study of hydrogen desorption process from Mn(BH$_4$)$_2$	Journal of Alloys and Compounds (2018) 735,  p. 277-284	8	293.00	2018	-1	
681363	P 1	Mn B2		Experimental and theoretical study of hydrogen desorption process from Mn(BH$_4$)$_2$	Journal of Alloys and Compounds (2018) 735,  p. 277-284	9	293.00	2018	-1	
681364	P 1	Mn B2		Experimental and theoretical study of hydrogen desorption process from Mn(BH$_4$)$_2$	Journal of Alloys and Compounds (2018) 735,  p. 277-284	9	293.00	2018	-1	
681365	P 1	Mn B2		Experimental and theoretical study of hydrogen desorption process from Mn(BH$_4$)$_2$	Journal of Alloys and Compounds (2018) 735,  p. 277-284	9	293.00	2018	-1	
681366	P 1 21/m 1	Mn B2		Experimental and theoretical study of hydrogen desorption process from Mn(BH$_4$)$_2$	Journal of Alloys and Compounds (2018) 735,  p. 277-284	4	293.00	2018	-1	
681367	C m c m	Mn B2		Experimental and theoretical study of hydrogen desorption process from Mn(BH$_4$)$_2$	Journal of Alloys and Compounds (2018) 735,  p. 277-284	4	293.00	2018	-1	
681468	F m -3 m	Th O2	Fluorite#CaF2	Aggregation and ordering of helium in thoria	Journal of Alloys and Compounds (2018) 743,  p. 196-202	4	293.00	2018	-1	
681471	P 63/m m c	Fe2 C		Exploring the intrinsic ductile metastable Fe-C compounds. Complex chemical bonds, anisotropic elasticity and variable thermal expansion	Journal of Alloys and Compounds (2018) 745,  p. 196-211	2	293.00	2018	-1	
681472	P n n m	Fe2 C	Fe2C	Exploring the intrinsic ductile metastable Fe-C compounds. Complex chemical bonds, anisotropic elasticity and variable thermal expansion	Journal of Alloys and Compounds (2018) 745,  p. 196-211	2	293.00	2018	-1	
681481	P 6/m m m	Al B2	AlB2	Study of vacancy-(H,B,C,N,O) clusters in Al using DFT and statistical approaches. Consequences on solubility of solutes	Journal of Alloys and Compounds (2018) 748,  p. 12-25	1	293.00	2018	-1	
